ano,municipio,produto,variavel,valor
0,Ribeirão Pires - SP,Quantidade produzida,2021,
0,Ribeirão Pires - SP,Valor da produção,2021,
0,Ribeirão Pires - SP,Área colhida,2021,
0,Ribeirão Preto - SP,Quantidade produzida,2021,
0,Ribeirão Preto - SP,Valor da produção,2021,320657.0
0,Ribeirão Preto - SP,Área colhida,2021,39524.0
0,Riversul - SP,Quantidade produzida,2021,
0,Riversul - SP,Valor da produção,2021,52324.0
0,Riversul - SP,Área colhida,2021,6284.0
0,Rifaina - SP,Quantidade produzida,2021,
0,Rifaina - SP,Valor da produção,2021,20124.0
0,Rifaina - SP,Área colhida,2021,2700.0
0,Rincão - SP,Quantidade produzida,2021,
0,Rincão - SP,Valor da produção,2021,156602.0
0,Rincão - SP,Área colhida,2021,18830.0
0,Rinópolis - SP,Quantidade produzida,2021,
0,Rinópolis - SP,Valor da produção,2021,63313.0
0,Rinópolis - SP,Área colhida,2021,6100.0
0,Rio Claro - SP,Quantidade produzida,2021,
0,Rio Claro - SP,Valor da produção,2021,131516.0
0,Rio Claro - SP,Área colhida,2021,16300.0
0,Rio das Pedras - SP,Quantidade produzida,2021,
0,Rio das Pedras - SP,Valor da produção,2021,96628.0
0,Rio das Pedras - SP,Área colhida,2021,15276.0
0,Rio Grande da Serra - SP,Quantidade produzida,2021,
0,Rio Grande da Serra - SP,Valor da produção,2021,
0,Rio Grande da Serra - SP,Área colhida,2021,
0,Riolândia - SP,Quantidade produzida,2021,
0,Riolândia - SP,Valor da produção,2021,222983.0
0,Riolândia - SP,Área colhida,2021,24302.0
0,Rosana - SP,Quantidade produzida,2021,
0,Rosana - SP,Valor da produção,2021,124359.0
0,Rosana - SP,Área colhida,2021,14331.0
0,Roseira - SP,Quantidade produzida,2021,
0,Roseira - SP,Valor da produção,2021,10360.0
0,Roseira - SP,Área colhida,2021,1370.0
0,Rubiácea - SP,Quantidade produzida,2021,
0,Rubiácea - SP,Valor da produção,2021,85514.0
0,Rubiácea - SP,Área colhida,2021,10534.0
0,Rubinéia - SP,Quantidade produzida,2021,
0,Rubinéia - SP,Valor da produção,2021,19390.0
0,Rubinéia - SP,Área colhida,2021,2442.0
0,Sabino - SP,Quantidade produzida,2021,
0,Sabino - SP,Valor da produção,2021,103876.0
0,Sabino - SP,Área colhida,2021,10091.0
0,Sagres - SP,Quantidade produzida,2021,
0,Sagres - SP,Valor da produção,2021,28791.0
0,Sagres - SP,Área colhida,2021,3934.0
0,Sales - SP,Quantidade produzida,2021,
0,Sales - SP,Valor da produção,2021,128964.0
0,Sales - SP,Área colhida,2021,13790.0
0,Sales Oliveira - SP,Quantidade produzida,2021,
0,Sales Oliveira - SP,Valor da produção,2021,152000.0
0,Sales Oliveira - SP,Área colhida,2021,24455.0
0,Salesópolis - SP,Quantidade produzida,2021,
0,Salesópolis - SP,Valor da produção,2021,1693.0
0,Salesópolis - SP,Área colhida,2021,18.0
0,Salmourão - SP,Quantidade produzida,2021,
0,Salmourão - SP,Valor da produção,2021,52611.0
0,Salmourão - SP,Área colhida,2021,6215.0
0,Saltinho - SP,Quantidade produzida,2021,
0,Saltinho - SP,Valor da produção,2021,21752.0
0,Saltinho - SP,Área colhida,2021,3527.0
0,Salto - SP,Quantidade produzida,2021,
0,Salto - SP,Valor da produção,2021,13380.0
0,Salto - SP,Área colhida,2021,1835.0
0,Salto de Pirapora - SP,Quantidade produzida,2021,
0,Salto de Pirapora - SP,Valor da produção,2021,20135.0
0,Salto de Pirapora - SP,Área colhida,2021,3785.0
0,Salto Grande - SP,Quantidade produzida,2021,
0,Salto Grande - SP,Valor da produção,2021,164491.0
0,Salto Grande - SP,Área colhida,2021,23202.0
0,Sandovalina - SP,Quantidade produzida,2021,
0,Sandovalina - SP,Valor da produção,2021,227579.0
0,Sandovalina - SP,Área colhida,2021,35700.0
0,Santa Adélia - SP,Quantidade produzida,2021,
0,Santa Adélia - SP,Valor da produção,2021,229477.0
0,Santa Adélia - SP,Área colhida,2021,23689.0
0,Santa Albertina - SP,Quantidade produzida,2021,
0,Santa Albertina - SP,Valor da produção,2021,38129.0
0,Santa Albertina - SP,Área colhida,2021,6668.0
0,Santa Bárbara d'Oeste - SP,Quantidade produzida,2021,
0,Santa Bárbara d'Oeste - SP,Valor da produção,2021,80066.0
0,Santa Bárbara d'Oeste - SP,Área colhida,2021,10940.0
0,Santa Branca - SP,Quantidade produzida,2021,
0,Santa Branca - SP,Valor da produção,2021,35.0
0,Santa Branca - SP,Área colhida,2021,7.0
0,Santa Clara d'Oeste - SP,Quantidade produzida,2021,
0,Santa Clara d'Oeste - SP,Valor da produção,2021,778.0
0,Santa Clara d'Oeste - SP,Área colhida,2021,242.0
0,Santa Cruz da Conceição - SP,Quantidade produzida,2021,
0,Santa Cruz da Conceição - SP,Valor da produção,2021,48490.0
0,Santa Cruz da Conceição - SP,Área colhida,2021,4991.0
0,Santa Cruz da Esperança - SP,Quantidade produzida,2021,
0,Santa Cruz da Esperança - SP,Valor da produção,2021,58457.0
0,Santa Cruz da Esperança - SP,Área colhida,2021,7844.0
0,Santa Cruz das Palmeiras - SP,Quantidade produzida,2021,
0,Santa Cruz das Palmeiras - SP,Valor da produção,2021,178496.0
0,Santa Cruz das Palmeiras - SP,Área colhida,2021,18692.0
0,Santa Cruz do Rio Pardo - SP,Quantidade produzida,2021,
0,Santa Cruz do Rio Pardo - SP,Valor da produção,2021,494197.0
0,Santa Cruz do Rio Pardo - SP,Área colhida,2021,70992.0
0,Santa Ernestina - SP,Quantidade produzida,2021,
0,Santa Ernestina - SP,Valor da produção,2021,48679.0
0,Santa Ernestina - SP,Área colhida,2021,9875.0
0,Santa Fé do Sul - SP,Quantidade produzida,2021,
0,Santa Fé do Sul - SP,Valor da produção,2021,2391.0
0,Santa Fé do Sul - SP,Área colhida,2021,403.0
0,Santa Gertrudes - SP,Quantidade produzida,2021,
0,Santa Gertrudes - SP,Valor da produção,2021,40128.0
0,Santa Gertrudes - SP,Área colhida,2021,4800.0
0,Santa Isabel - SP,Quantidade produzida,2021,
0,Santa Isabel - SP,Valor da produção,2021,212.0
0,Santa Isabel - SP,Área colhida,2021,6.0
0,Santa Lúcia - SP,Quantidade produzida,2021,
0,Santa Lúcia - SP,Valor da produção,2021,123021.0
0,Santa Lúcia - SP,Área colhida,2021,15072.0
0,Santa Maria da Serra - SP,Quantidade produzida,2021,
0,Santa Maria da Serra - SP,Valor da produção,2021,56184.0
0,Santa Maria da Serra - SP,Área colhida,2021,7622.0
0,Santa Mercedes - SP,Quantidade produzida,2021,
0,Santa Mercedes - SP,Valor da produção,2021,54857.0
0,Santa Mercedes - SP,Área colhida,2021,7399.0
0,Santana da Ponte Pensa - SP,Quantidade produzida,2021,
0,Santana da Ponte Pensa - SP,Valor da produção,2021,12486.0
0,Santana da Ponte Pensa - SP,Área colhida,2021,1676.0
0,Santana de Parnaíba - SP,Quantidade produzida,2021,
0,Santana de Parnaíba - SP,Valor da produção,2021,
0,Santana de Parnaíba - SP,Área colhida,2021,
0,Santa Rita d'Oeste - SP,Quantidade produzida,2021,
0,Santa Rita d'Oeste - SP,Valor da produção,2021,43945.0
0,Santa Rita d'Oeste - SP,Área colhida,2021,5910.0
0,Santa Rita do Passa Quatro - SP,Quantidade produzida,2021,
0,Santa Rita do Passa Quatro - SP,Valor da produção,2021,187299.0
0,Santa Rita do Passa Quatro - SP,Área colhida,2021,20595.0
0,Santa Rosa de Viterbo - SP,Quantidade produzida,2021,
0,Santa Rosa de Viterbo - SP,Valor da produção,2021,116542.0
0,Santa Rosa de Viterbo - SP,Área colhida,2021,14403.0
0,Santa Salete - SP,Quantidade produzida,2021,
0,Santa Salete - SP,Valor da produção,2021,1764.0
0,Santa Salete - SP,Área colhida,2021,150.0
0,Santo Anastácio - SP,Quantidade produzida,2021,
0,Santo Anastácio - SP,Valor da produção,2021,83334.0
0,Santo Anastácio - SP,Área colhida,2021,8649.0
0,Santo André - SP,Quantidade produzida,2021,
0,Santo André - SP,Valor da produção,2021,
0,Santo André - SP,Área colhida,2021,
0,Santo Antônio da Alegria - SP,Quantidade produzida,2021,
0,Santo Antônio da Alegria - SP,Valor da produção,2021,40220.0
0,Santo Antônio da Alegria - SP,Área colhida,2021,4730.0
0,Santo Antônio de Posse - SP,Quantidade produzida,2021,
0,Santo Antônio de Posse - SP,Valor da produção,2021,42635.0
0,Santo Antônio de Posse - SP,Área colhida,2021,4500.0
0,Santo Antônio do Aracanguá - SP,Quantidade produzida,2021,
0,Santo Antônio do Aracanguá - SP,Valor da produção,2021,246595.0
0,Santo Antônio do Aracanguá - SP,Área colhida,2021,37522.0
0,Santo Antônio do Jardim - SP,Quantidade produzida,2021,
0,Santo Antônio do Jardim - SP,Valor da produção,2021,3256.0
0,Santo Antônio do Jardim - SP,Área colhida,2021,500.0
0,Santo Antônio do Pinhal - SP,Quantidade produzida,2021,
0,Santo Antônio do Pinhal - SP,Valor da produção,2021,4672.0
0,Santo Antônio do Pinhal - SP,Área colhida,2021,35.0
0,Santo Expedito - SP,Quantidade produzida,2021,
0,Santo Expedito - SP,Valor da produção,2021,9887.0
0,Santo Expedito - SP,Área colhida,2021,1278.0
0,Santópolis do Aguapeí - SP,Quantidade produzida,2021,
0,Santópolis do Aguapeí - SP,Valor da produção,2021,32371.0
0,Santópolis do Aguapeí - SP,Área colhida,2021,3770.0
0,Santos - SP,Quantidade produzida,2021,
0,Santos - SP,Valor da produção,2021,
0,Santos - SP,Área colhida,2021,
0,São Bento do Sapucaí - SP,Quantidade produzida,2021,
0,São Bento do Sapucaí - SP,Valor da produção,2021,493.0
0,São Bento do Sapucaí - SP,Área colhida,2021,95.0
0,São Bernardo do Campo - SP,Quantidade produzida,2021,
0,São Bernardo do Campo - SP,Valor da produção,2021,
0,São Bernardo do Campo - SP,Área colhida,2021,
0,São Carlos - SP,Quantidade produzida,2021,
0,São Carlos - SP,Valor da produção,2021,331997.0
0,São Carlos - SP,Área colhida,2021,39628.0
0,São Francisco - SP,Quantidade produzida,2021,
0,São Francisco - SP,Valor da produção,2021,17914.0
0,São Francisco - SP,Área colhida,2021,1555.0
0,São João da Boa Vista - SP,Quantidade produzida,2021,
0,São João da Boa Vista - SP,Valor da produção,2021,101183.0
0,São João da Boa Vista - SP,Área colhida,2021,13428.0
0,São João das Duas Pontes - SP,Quantidade produzida,2021,
0,São João das Duas Pontes - SP,Valor da produção,2021,30855.0
0,São João das Duas Pontes - SP,Área colhida,2021,4275.0
0,São João de Iracema - SP,Quantidade produzida,2021,
0,São João de Iracema - SP,Valor da produção,2021,52698.0
0,São João de Iracema - SP,Área colhida,2021,6811.0
0,São João do Pau d'Alho - SP,Quantidade produzida,2021,
0,São João do Pau d'Alho - SP,Valor da produção,2021,45501.0
0,São João do Pau d'Alho - SP,Área colhida,2021,6712.0
0,São Joaquim da Barra - SP,Quantidade produzida,2021,
0,São Joaquim da Barra - SP,Valor da produção,2021,181163.0
0,São Joaquim da Barra - SP,Área colhida,2021,28630.0
0,São José da Bela Vista - SP,Quantidade produzida,2021,
0,São José da Bela Vista - SP,Valor da produção,2021,204696.0
0,São José da Bela Vista - SP,Área colhida,2021,21419.0
0,São José do Barreiro - SP,Quantidade produzida,2021,
0,São José do Barreiro - SP,Valor da produção,2021,404.0
0,São José do Barreiro - SP,Área colhida,2021,87.0
0,São José do Rio Pardo - SP,Quantidade produzida,2021,
0,São José do Rio Pardo - SP,Valor da produção,2021,81856.0
0,São José do Rio Pardo - SP,Área colhida,2021,4605.0
0,São José do Rio Preto - SP,Quantidade produzida,2021,
0,São José do Rio Preto - SP,Valor da produção,2021,44749.0
0,São José do Rio Preto - SP,Área colhida,2021,5540.0
0,São José dos Campos - SP,Quantidade produzida,2021,
0,São José dos Campos - SP,Valor da produção,2021,869.0
0,São José dos Campos - SP,Área colhida,2021,150.0
0,São Lourenço da Serra - SP,Quantidade produzida,2021,
0,São Lourenço da Serra - SP,Valor da produção,2021,
0,São Lourenço da Serra - SP,Área colhida,2021,
0,São Luiz do Paraitinga - SP,Quantidade produzida,2021,
0,São Luiz do Paraitinga - SP,Valor da produção,2021,4100.0
0,São Luiz do Paraitinga - SP,Área colhida,2021,333.0
0,São Manuel - SP,Quantidade produzida,2021,
0,São Manuel - SP,Valor da produção,2021,204798.0
0,São Manuel - SP,Área colhida,2021,32190.0
0,São Miguel Arcanjo - SP,Quantidade produzida,2021,
0,São Miguel Arcanjo - SP,Valor da produção,2021,307822.0
0,São Miguel Arcanjo - SP,Área colhida,2021,24050.0
0,São Paulo - SP,Quantidade produzida,2021,
0,São Paulo - SP,Valor da produção,2021,593.0
0,São Paulo - SP,Área colhida,2021,39.0
0,São Pedro - SP,Quantidade produzida,2021,
0,São Pedro - SP,Valor da produção,2021,77552.0
0,São Pedro - SP,Área colhida,2021,12488.0
0,São Pedro do Turvo - SP,Quantidade produzida,2021,
0,São Pedro do Turvo - SP,Valor da produção,2021,223065.0
0,São Pedro do Turvo - SP,Área colhida,2021,32161.0
0,São Roque - SP,Quantidade produzida,2021,
0,São Roque - SP,Valor da produção,2021,7300.0
0,São Roque - SP,Área colhida,2021,1322.0
0,São Sebastião - SP,Quantidade produzida,2021,
0,São Sebastião - SP,Valor da produção,2021,10.0
0,São Sebastião - SP,Área colhida,2021,3.0
0,São Sebastião da Grama - SP,Quantidade produzida,2021,
0,São Sebastião da Grama - SP,Valor da produção,2021,5024.0
0,São Sebastião da Grama - SP,Área colhida,2021,605.0
0,São Simão - SP,Quantidade produzida,2021,
0,São Simão - SP,Valor da produção,2021,194593.0
0,São Simão - SP,Área colhida,2021,30192.0
0,São Vicente - SP,Quantidade produzida,2021,
0,São Vicente - SP,Valor da produção,2021,
0,São Vicente - SP,Área colhida,2021,
0,Sarapuí - SP,Quantidade produzida,2021,
0,Sarapuí - SP,Valor da produção,2021,36778.0
0,Sarapuí - SP,Área colhida,2021,3659.0
0,Sarutaiá - SP,Quantidade produzida,2021,
0,Sarutaiá - SP,Valor da produção,2021,37482.0
0,Sarutaiá - SP,Área colhida,2021,4520.0
0,Sebastianópolis do Sul - SP,Quantidade produzida,2021,
0,Sebastianópolis do Sul - SP,Valor da produção,2021,48432.0
0,Sebastianópolis do Sul - SP,Área colhida,2021,8605.0
0,Serra Azul - SP,Quantidade produzida,2021,
0,Serra Azul - SP,Valor da produção,2021,126728.0
0,Serra Azul - SP,Área colhida,2021,16975.0
0,Serrana - SP,Quantidade produzida,2021,
0,Serrana - SP,Valor da produção,2021,55184.0
0,Serrana - SP,Área colhida,2021,7792.0
0,Serra Negra - SP,Quantidade produzida,2021,
0,Serra Negra - SP,Valor da produção,2021,12869.0
0,Serra Negra - SP,Área colhida,2021,727.0
0,Sertãozinho - SP,Quantidade produzida,2021,
0,Sertãozinho - SP,Valor da produção,2021,286344.0
0,Sertãozinho - SP,Área colhida,2021,29940.0
0,Sete Barras - SP,Quantidade produzida,2021,
0,Sete Barras - SP,Valor da produção,2021,2972.0
0,Sete Barras - SP,Área colhida,2021,365.0
0,Severínia - SP,Quantidade produzida,2021,
0,Severínia - SP,Valor da produção,2021,58729.0
0,Severínia - SP,Área colhida,2021,7500.0
0,Silveiras - SP,Quantidade produzida,2021,
0,Silveiras - SP,Valor da produção,2021,495.0
0,Silveiras - SP,Área colhida,2021,59.0
0,Socorro - SP,Quantidade produzida,2021,
0,Socorro - SP,Valor da produção,2021,37767.0
0,Socorro - SP,Área colhida,2021,3448.0
0,Sorocaba - SP,Quantidade produzida,2021,
0,Sorocaba - SP,Valor da produção,2021,9403.0
0,Sorocaba - SP,Área colhida,2021,1499.0
0,Sud Mennucci - SP,Quantidade produzida,2021,
0,Sud Mennucci - SP,Valor da produção,2021,162826.0
0,Sud Mennucci - SP,Área colhida,2021,21388.0
0,Sumaré - SP,Quantidade produzida,2021,
0,Sumaré - SP,Valor da produção,2021,195208.0
0,Sumaré - SP,Área colhida,2021,2775.0
0,Suzano - SP,Quantidade produzida,2021,
0,Suzano - SP,Valor da produção,2021,53.0
0,Suzano - SP,Área colhida,2021,5.0
0,Suzanápolis - SP,Quantidade produzida,2021,
0,Suzanápolis - SP,Valor da produção,2021,92195.0
0,Suzanápolis - SP,Área colhida,2021,11232.0
0,Tabapuã - SP,Quantidade produzida,2021,
0,Tabapuã - SP,Valor da produção,2021,201313.0
0,Tabapuã - SP,Área colhida,2021,19693.0
0,Tabatinga - SP,Quantidade produzida,2021,
0,Tabatinga - SP,Valor da produção,2021,173387.0
0,Tabatinga - SP,Área colhida,2021,20879.0
0,Taboão da Serra - SP,Quantidade produzida,2021,
0,Taboão da Serra - SP,Valor da produção,2021,
0,Taboão da Serra - SP,Área colhida,2021,
0,Taciba - SP,Quantidade produzida,2021,
0,Taciba - SP,Valor da produção,2021,188643.0
0,Taciba - SP,Área colhida,2021,36150.0
0,Taguaí - SP,Quantidade produzida,2021,
0,Taguaí - SP,Valor da produção,2021,39423.0
0,Taguaí - SP,Área colhida,2021,6060.0
0,Taiaçu - SP,Quantidade produzida,2021,
0,Taiaçu - SP,Valor da produção,2021,66489.0
0,Taiaçu - SP,Área colhida,2021,8237.0
0,Taiúva - SP,Quantidade produzida,2021,
0,Taiúva - SP,Valor da produção,2021,70915.0
0,Taiúva - SP,Área colhida,2021,8811.0
0,Tambaú - SP,Quantidade produzida,2021,
0,Tambaú - SP,Valor da produção,2021,191364.0
0,Tambaú - SP,Área colhida,2021,18820.0
0,Tanabi - SP,Quantidade produzida,2021,
0,Tanabi - SP,Valor da produção,2021,214754.0
0,Tanabi - SP,Área colhida,2021,27810.0
0,Tapiraí - SP,Quantidade produzida,2021,
0,Tapiraí - SP,Valor da produção,2021,625.0
0,Tapiraí - SP,Área colhida,2021,30.0
0,Tapiratiba - SP,Quantidade produzida,2021,
0,Tapiratiba - SP,Valor da produção,2021,40996.0
0,Tapiratiba - SP,Área colhida,2021,3667.0
0,Taquaral - SP,Quantidade produzida,2021,
0,Taquaral - SP,Valor da produção,2021,18347.0
0,Taquaral - SP,Área colhida,2021,2405.0
0,Taquaritinga - SP,Quantidade produzida,2021,
0,Taquaritinga - SP,Valor da produção,2021,177833.0
0,Taquaritinga - SP,Área colhida,2021,33775.0
0,Taquarituba - SP,Quantidade produzida,2021,
0,Taquarituba - SP,Valor da produção,2021,377115.0
0,Taquarituba - SP,Área colhida,2021,45884.0
0,Taquarivaí - SP,Quantidade produzida,2021,
0,Taquarivaí - SP,Valor da produção,2021,248700.0
0,Taquarivaí - SP,Área colhida,2021,21443.0
0,Tarabai - SP,Quantidade produzida,2021,
0,Tarabai - SP,Valor da produção,2021,24491.0
0,Tarabai - SP,Área colhida,2021,3555.0
0,Tarumã - SP,Quantidade produzida,2021,
0,Tarumã - SP,Valor da produção,2021,186306.0
0,Tarumã - SP,Área colhida,2021,22684.0
0,Tatuí - SP,Quantidade produzida,2021,
0,Tatuí - SP,Valor da produção,2021,159543.0
0,Tatuí - SP,Área colhida,2021,21025.0
0,Taubaté - SP,Quantidade produzida,2021,
0,Taubaté - SP,Valor da produção,2021,12891.0
0,Taubaté - SP,Área colhida,2021,1625.0
0,Tejupá - SP,Quantidade produzida,2021,
0,Tejupá - SP,Valor da produção,2021,41491.0
0,Tejupá - SP,Área colhida,2021,7280.0
0,Teodoro Sampaio - SP,Quantidade produzida,2021,
0,Teodoro Sampaio - SP,Valor da produção,2021,312030.0
0,Teodoro Sampaio - SP,Área colhida,2021,40122.0
0,Terra Roxa - SP,Quantidade produzida,2021,
0,Terra Roxa - SP,Valor da produção,2021,146148.0
0,Terra Roxa - SP,Área colhida,2021,16800.0
0,Tietê - SP,Quantidade produzida,2021,
0,Tietê - SP,Valor da produção,2021,122204.0
0,Tietê - SP,Área colhida,2021,17323.0
0,Timburi - SP,Quantidade produzida,2021,
0,Timburi - SP,Valor da produção,2021,7408.0
0,Timburi - SP,Área colhida,2021,1006.0
0,Torre de Pedra - SP,Quantidade produzida,2021,
0,Torre de Pedra - SP,Valor da produção,2021,231.0
0,Torre de Pedra - SP,Área colhida,2021,29.0
0,Torrinha - SP,Quantidade produzida,2021,
0,Torrinha - SP,Valor da produção,2021,72901.0
0,Torrinha - SP,Área colhida,2021,9867.0
0,Trabiju - SP,Quantidade produzida,2021,
0,Trabiju - SP,Valor da produção,2021,21331.0
0,Trabiju - SP,Área colhida,2021,2498.0
0,Tremembé - SP,Quantidade produzida,2021,
0,Tremembé - SP,Valor da produção,2021,8563.0
0,Tremembé - SP,Área colhida,2021,1230.0
0,Três Fronteiras - SP,Quantidade produzida,2021,
0,Três Fronteiras - SP,Valor da produção,2021,8830.0
0,Três Fronteiras - SP,Área colhida,2021,1377.0
0,Tuiuti - SP,Quantidade produzida,2021,
0,Tuiuti - SP,Valor da produção,2021,22413.0
0,Tuiuti - SP,Área colhida,2021,1925.0
0,Tupã - SP,Quantidade produzida,2021,
0,Tupã - SP,Valor da produção,2021,156407.0
0,Tupã - SP,Área colhida,2021,15354.0
0,Tupi Paulista - SP,Quantidade produzida,2021,
0,Tupi Paulista - SP,Valor da produção,2021,59950.0
0,Tupi Paulista - SP,Área colhida,2021,8793.0
0,Turiúba - SP,Quantidade produzida,2021,
0,Turiúba - SP,Valor da produção,2021,41544.0
0,Turiúba - SP,Área colhida,2021,5500.0
0,Turmalina - SP,Quantidade produzida,2021,
0,Turmalina - SP,Valor da produção,2021,51927.0
0,Turmalina - SP,Área colhida,2021,5430.0
0,Ubarana - SP,Quantidade produzida,2021,
0,Ubarana - SP,Valor da produção,2021,118044.0
0,Ubarana - SP,Área colhida,2021,13180.0
0,Ubatuba - SP,Quantidade produzida,2021,
0,Ubatuba - SP,Valor da produção,2021,6.0
0,Ubatuba - SP,Área colhida,2021,1.0
0,Ubirajara - SP,Quantidade produzida,2021,
0,Ubirajara - SP,Valor da produção,2021,17931.0
0,Ubirajara - SP,Área colhida,2021,1897.0
0,Uchoa - SP,Quantidade produzida,2021,
0,Uchoa - SP,Valor da produção,2021,103405.0
0,Uchoa - SP,Área colhida,2021,15150.0
0,União Paulista - SP,Quantidade produzida,2021,
0,União Paulista - SP,Valor da produção,2021,40323.0
0,União Paulista - SP,Área colhida,2021,4472.0
0,Urânia - SP,Quantidade produzida,2021,
0,Urânia - SP,Valor da produção,2021,36352.0
0,Urânia - SP,Área colhida,2021,3230.0
0,Uru - SP,Quantidade produzida,2021,
0,Uru - SP,Valor da produção,2021,41303.0
0,Uru - SP,Área colhida,2021,4730.0
0,Urupês - SP,Quantidade produzida,2021,
0,Urupês - SP,Valor da produção,2021,131377.0
0,Urupês - SP,Área colhida,2021,18960.0
0,Valentim Gentil - SP,Quantidade produzida,2021,
0,Valentim Gentil - SP,Valor da produção,2021,29360.0
0,Valentim Gentil - SP,Área colhida,2021,4055.0
0,Valinhos - SP,Quantidade produzida,2021,
0,Valinhos - SP,Valor da produção,2021,364.0
0,Valinhos - SP,Área colhida,2021,36.0
0,Valparaíso - SP,Quantidade produzida,2021,
0,Valparaíso - SP,Valor da produção,2021,409828.0
0,Valparaíso - SP,Área colhida,2021,59695.0
0,Vargem - SP,Quantidade produzida,2021,
0,Vargem - SP,Valor da produção,2021,13530.0
0,Vargem - SP,Área colhida,2021,1451.0
0,Vargem Grande do Sul - SP,Quantidade produzida,2021,
0,Vargem Grande do Sul - SP,Valor da produção,2021,112845.0
0,Vargem Grande do Sul - SP,Área colhida,2021,11868.0
0,Vargem Grande Paulista - SP,Quantidade produzida,2021,
0,Vargem Grande Paulista - SP,Valor da produção,2021,
0,Vargem Grande Paulista - SP,Área colhida,2021,
0,Várzea Paulista - SP,Quantidade produzida,2021,
0,Várzea Paulista - SP,Valor da produção,2021,
0,Várzea Paulista - SP,Área colhida,2021,
0,Vera Cruz - SP,Quantidade produzida,2021,
0,Vera Cruz - SP,Valor da produção,2021,1644.0
0,Vera Cruz - SP,Área colhida,2021,258.0
0,Vinhedo - SP,Quantidade produzida,2021,
0,Vinhedo - SP,Valor da produção,2021,847.0
0,Vinhedo - SP,Área colhida,2021,41.0
0,Viradouro - SP,Quantidade produzida,2021,
0,Viradouro - SP,Valor da produção,2021,144461.0
0,Viradouro - SP,Área colhida,2021,16550.0
0,Vista Alegre do Alto - SP,Quantidade produzida,2021,
0,Vista Alegre do Alto - SP,Valor da produção,2021,22198.0
0,Vista Alegre do Alto - SP,Área colhida,2021,4307.0
0,Vitória Brasil - SP,Quantidade produzida,2021,
0,Vitória Brasil - SP,Valor da produção,2021,4425.0
0,Vitória Brasil - SP,Área colhida,2021,513.0
0,Votorantim - SP,Quantidade produzida,2021,
0,Votorantim - SP,Valor da produção,2021,3363.0
0,Votorantim - SP,Área colhida,2021,841.0
0,Votuporanga - SP,Quantidade produzida,2021,
0,Votuporanga - SP,Valor da produção,2021,92874.0
0,Votuporanga - SP,Área colhida,2021,12640.0
0,Zacarias - SP,Quantidade produzida,2021,
0,Zacarias - SP,Valor da produção,2021,102949.0
0,Zacarias - SP,Área colhida,2021,9313.0
0,Chavantes - SP,Quantidade produzida,2021,
0,Chavantes - SP,Valor da produção,2021,95922.0
0,Chavantes - SP,Área colhida,2021,14145.0
0,Estiva Gerbi - SP,Quantidade produzida,2021,
0,Estiva Gerbi - SP,Valor da produção,2021,14276.0
0,Estiva Gerbi - SP,Área colhida,2021,1030.0
0,Abatiá - PR,Quantidade produzida,2021,
0,Abatiá - PR,Valor da produção,2021,74601.0
0,Abatiá - PR,Área colhida,2021,10851.0
0,Adrianópolis - PR,Quantidade produzida,2021,
0,Adrianópolis - PR,Valor da produção,2021,26070.0
0,Adrianópolis - PR,Área colhida,2021,2665.0
0,Agudos do Sul - PR,Quantidade produzida,2021,
0,Agudos do Sul - PR,Valor da produção,2021,77017.0
0,Agudos do Sul - PR,Área colhida,2021,6755.0
0,Almirante Tamandaré - PR,Quantidade produzida,2021,
0,Almirante Tamandaré - PR,Valor da produção,2021,30362.0
0,Almirante Tamandaré - PR,Área colhida,2021,2464.0
0,Altamira do Paraná - PR,Quantidade produzida,2021,
0,Altamira do Paraná - PR,Valor da produção,2021,26768.0
0,Altamira do Paraná - PR,Área colhida,2021,3587.0
0,Altônia - PR,Quantidade produzida,2021,
0,Altônia - PR,Valor da produção,2021,97399.0
0,Altônia - PR,Área colhida,2021,12174.0
0,Alto Paraná - PR,Quantidade produzida,2021,
0,Alto Paraná - PR,Valor da produção,2021,38125.0
0,Alto Paraná - PR,Área colhida,2021,5575.0
0,Alto Piquiri - PR,Quantidade produzida,2021,
0,Alto Piquiri - PR,Valor da produção,2021,376684.0
0,Alto Piquiri - PR,Área colhida,2021,60267.0
0,Alvorada do Sul - PR,Quantidade produzida,2021,
0,Alvorada do Sul - PR,Valor da produção,2021,204283.0
0,Alvorada do Sul - PR,Área colhida,2021,41056.0
0,Amaporã - PR,Quantidade produzida,2021,
0,Amaporã - PR,Valor da produção,2021,80879.0
0,Amaporã - PR,Área colhida,2021,13921.0
0,Ampére - PR,Quantidade produzida,2021,
0,Ampére - PR,Valor da produção,2021,116914.0
0,Ampére - PR,Área colhida,2021,14775.0
0,Anahy - PR,Quantidade produzida,2021,
0,Anahy - PR,Valor da produção,2021,73676.0
0,Anahy - PR,Área colhida,2021,10603.0
0,Andirá - PR,Quantidade produzida,2021,
0,Andirá - PR,Valor da produção,2021,187870.0
0,Andirá - PR,Área colhida,2021,33878.0
0,Ângulo - PR,Quantidade produzida,2021,
0,Ângulo - PR,Valor da produção,2021,72751.0
0,Ângulo - PR,Área colhida,2021,12858.0
0,Antonina - PR,Quantidade produzida,2021,
0,Antonina - PR,Valor da produção,2021,4159.0
0,Antonina - PR,Área colhida,2021,360.0
0,Antônio Olinto - PR,Quantidade produzida,2021,
0,Antônio Olinto - PR,Valor da produção,2021,159226.0
