ano,municipio,valor_r,area_ha
2021,Igaratá - SP,5.0,1.0
2021,Igaraçu do Tietê - SP,49499.0,6889.0
2021,Igrapiúna - BA,671.0,230.0
2021,Igreja Nova - AL,52917.0,7068.0
2021,Igrejinha - RS,1967.0,165.0
2021,Iguaba Grande - RJ,22.0,2.0
2021,Iguape - SP,17021.0,2242.0
2021,Iguaracy - PE,6551.0,4600.0
2021,Iguaraçu - PR,94178.0,18509.0
2021,Iguatama - MG,230320.0,20561.0
2021,Iguatemi - MS,595371.0,86257.0
2021,Iguatu - CE,34323.0,12273.0
2021,Iguatu - PR,56340.0,7448.0
2021,Iguaí - BA,2402.0,751.0
2021,Ijaci - MG,6500.0,680.0
2021,Ijuí - RS,527913.0,61719.0
2021,Ilha Grande - PI,2663.0,532.0
2021,Ilha Solteira - SP,142760.0,20093.0
2021,Ilha das Flores - SE,32534.0,2574.0
2021,Ilha de Itamaracá - PE,112.0,17.0
2021,Ilhota - SC,36130.0,3002.0
2021,Ilhéus - BA,5973.0,1025.0
2021,Ilicínea - MG,13065.0,1143.0
2021,Ilópolis - RS,12270.0,1341.0
2021,Imaculada - PB,2867.0,2000.0
2021,Imaruí - SC,39943.0,4080.0
2021,Imbaú - PR,42483.0,5181.0
2021,Imbituba - SC,38224.0,2418.0
2021,Imbituva - PR,499490.0,49336.0
2021,Imbuia - SC,130807.0,5272.0
2021,Imbé - RS,19.0,2.0
2021,Imbé de Minas - MG,5575.0,681.0
2021,Imigrante - RS,4511.0,454.0
2021,Imperatriz - MA,602.0,208.0
2021,Inaciolândia - GO,271035.0,35482.0
2021,Inajá - PE,38638.0,1268.0
2021,Inajá - PR,44196.0,8761.0
2021,Inconfidentes - MG,7288.0,496.0
2021,Indaiabira - MG,7166.0,2022.0
2021,Indaial - SC,4754.0,451.0
2021,Indaiatuba - SP,39498.0,4081.0
2021,Independência - CE,17073.0,15704.0
2021,Independência - RS,263206.0,36806.0
2021,Indiana - SP,9965.0,697.0
2021,Indianópolis - MG,334726.0,33736.0
2021,Indianópolis - PR,33403.0,6743.0
2021,Indiaporã - SP,41869.0,6690.0
2021,Indiara - GO,403715.0,49903.0
2021,Indiaroba - SE,3298.0,407.0
2021,Indiavaí - MT,13375.0,1699.0
2021,Ingazeira - PE,1362.0,1077.0
2021,Ingaí - MG,57520.0,6181.0
2021,Ingá - PB,568.0,1685.0
2021,Inhacorá - RS,85609.0,11574.0
2021,Inhambupe - BA,44351.0,10299.0
2021,Inhangapi - PA,10483.0,1535.0
2021,Inhapi - AL,5112.0,1392.0
2021,Inhapim - MG,9951.0,975.0
2021,Inhaúma - MG,4189.0,404.0
2021,Inhuma - PI,12276.0,5368.0
2021,Inhumas - GO,83938.0,12353.0
2021,Inimutaba - MG,97.0,14.0
2021,Inocência - MS,3051.0,120.0
2021,Inácio Martins - PR,52164.0,5875.0
2021,Inúbia Paulista - SP,21582.0,2622.0
2021,Iomerê - SC,18519.0,2627.0
2021,Ipaba - MG,186.0,38.0
2021,Ipameri - GO,1300027.0,145547.0
2021,Ipanema - MG,2180.0,327.0
2021,Ipanguaçu - RN,159.0,61.0
2021,Ipaporanga - CE,12245.0,6187.0
2021,Ipatinga - MG,300.0,17.0
2021,Ipaumirim - CE,4047.0,2045.0
2021,Ipaussu - SP,121380.0,18948.0
2021,Ipecaetá - BA,2093.0,5045.0
2021,Iperó - SP,17753.0,1968.0
2021,Ipeúna - SP,46674.0,5422.0
2021,Ipiaçu - MG,193185.0,24896.0
2021,Ipiaú - BA,968.0,203.0
2021,Ipiguá - SP,32989.0,3663.0
2021,Ipira - SC,6305.0,1182.0
2021,Ipiranga - PR,321661.0,50843.0
2021,Ipiranga de Goiás - GO,35351.0,6070.0
2021,Ipiranga do Norte - MT,3058706.0,421194.0
2021,Ipiranga do Piauí - PI,1834.0,1211.0
2021,Ipiranga do Sul - RS,137708.0,14575.0
2021,Ipirá - BA,1011.0,3168.0
2021,Ipixuna - AM,2233.0,278.0
2021,Ipixuna do Pará - PA,85704.0,13662.0
2021,Ipojuca - PE,276690.0,30285.0
2021,Iporanga - SP,2181.0,369.0
2021,Iporá - GO,74736.0,8760.0
2021,Iporã - PR,309152.0,50493.0
2021,Iporã do Oeste - SC,22101.0,3780.0
2021,Ipu - CE,43273.0,16569.0
2021,Ipuaçu - SC,94033.0,13185.0
2021,Ipubi - PE,7190.0,6711.0
2021,Ipueira - RN,60.0,24.0
2021,Ipueiras - CE,13507.0,5173.0
2021,Ipueiras - TO,21842.0,3467.0
2021,Ipuiúna - MG,98804.0,2958.0
2021,Ipumirim - SC,9856.0,1345.0
2021,Ipupiara - BA,1791.0,1091.0
2021,Ipuã - SP,269150.0,40625.0
2021,Ipê - RS,143143.0,11591.0
2021,Iracema - CE,2960.0,1221.0
2021,Iracema - RR,19003.0,1925.0
2021,Iracema do Oeste - PR,78269.0,13019.0
2021,Iraceminha - SC,32303.0,5633.0
2021,Iracemápolis - SP,72481.0,8214.0
2021,Irajuba - BA,2281.0,222.0
2021,Iramaia - BA,4787.0,842.0
2021,Iranduba - AM,6321.0,248.0
2021,Irani - SC,35166.0,5027.0
2021,Irapuru - SP,33114.0,4664.0
2021,Irapuã - SP,125966.0,13882.0
2021,Iraquara - BA,34783.0,2535.0
2021,Irará - BA,5110.0,5013.0
2021,Irati - PR,740275.0,74108.0
2021,Irati - SC,8959.0,1278.0
2021,Irauçuba - CE,2643.0,4891.0
2021,Iraí - RS,79534.0,9757.0
2021,Iraí de Minas - MG,82420.0,6734.0
2021,Irecê - BA,8359.0,1185.0
2021,Iretama - PR,153276.0,22076.0
2021,Irineópolis - SC,279814.0,24325.0
2021,Irituia - PA,9336.0,2080.0
2021,Irupi - ES,5626.0,887.0
2021,Isaías Coelho - PI,1778.0,3200.0
2021,Israelândia - GO,12155.0,1320.0
2021,Itaara - RS,35224.0,3849.0
2021,Itabaiana - PB,3603.0,1622.0
2021,Itabaiana - SE,39604.0,3033.0
2021,Itabaianinha - SE,25101.0,3322.0
2021,Itabela - BA,2375.0,335.0
2021,Itaberaba - BA,41522.0,1933.0
2021,Itaberaí - GO,432059.0,61523.0
2021,Itaberá - SP,814956.0,87703.0
2021,Itabi - SE,11820.0,1475.0
2021,Itabira - MG,1373.0,167.0
2021,Itabirinha - MG,489.0,77.0
2021,Itabirito - MG,1948.0,298.0
2021,Itaboraí - RJ,311.0,23.0
2021,Itabuna - BA,167.0,74.0
2021,Itacajá - TO,121982.0,15952.0
2021,Itacambira - MG,963.0,502.0
2021,Itacarambi - MG,41759.0,3342.0
2021,Itacaré - BA,2189.0,470.0
2021,Itacoatiara - AM,78353.0,3083.0
2021,Itacuruba - PE,739.0,82.0
2021,Itacurubi - RS,219661.0,28600.0
2021,Itaeté - BA,3676.0,1313.0
2021,Itagi - BA,4439.0,540.0
2021,Itagibá - BA,459.0,129.0
2021,Itagimirim - BA,557.0,73.0
2021,Itaguajé - PR,43502.0,6318.0
2021,Itaguara - MG,10410.0,868.0
2021,Itaguari - GO,11744.0,790.0
2021,Itaguaru - GO,6074.0,485.0
2021,Itaguatins - TO,1999.0,245.0
2021,Itaguaçu - ES,5186.0,120.0
2021,Itaguaçu da Bahia - BA,10513.0,1408.0
2021,Itaguaí - RJ,2899.0,115.0
2021,Itainópolis - PI,2396.0,5672.0
2021,Itaipava do Grajaú - MA,1642.0,919.0
2021,Itaipulândia - PR,179028.0,21930.0
2021,Itaipé - MG,2671.0,702.0
2021,Itaitinga - CE,2465.0,745.0
2021,Itaituba - PA,15409.0,2030.0
2021,Itaiçaba - CE,2214.0,868.0
2021,Itaiópolis - SC,402015.0,37523.0
2021,Itajaí - SC,21953.0,2035.0
2021,Itajobi - SP,254676.0,27412.0
2021,Itaju - SP,88853.0,10664.0
2021,Itajubá - MG,4351.0,140.0
2021,Itajuípe - BA,1357.0,299.0
2021,Itajá - GO,1537.0,145.0
2021,Itajá - RN,124.0,56.0
2021,Italva - RJ,9296.0,497.0
2021,Itamaraju - BA,2297.0,466.0
2021,Itamarandiba - MG,7227.0,1662.0
2021,Itamarati - AM,5801.0,253.0
2021,Itamarati de Minas - MG,370.0,39.0
2021,Itamari - BA,267.0,67.0
2021,Itambacuri - MG,1872.0,317.0
2021,Itambaracá - PR,205202.0,28911.0
2021,Itambé - BA,1222.0,790.0
2021,Itambé - PE,141902.0,15202.0
2021,Itambé - PR,207223.0,34989.0
2021,Itambé do Mato Dentro - MG,475.0,68.0
2021,Itamogi - MG,8002.0,880.0
2021,Itamonte - MG,2570.0,185.0
2021,Itanagra - BA,621.0,82.0
2021,Itanhandu - MG,799.0,117.0
2021,Itanhangá - MT,1143571.0,171835.0
2021,Itanhaém - SP,417.0,15.0
2021,Itanhomi - MG,965.0,163.0
2021,Itanhém - BA,3764.0,521.0
2021,Itaobim - MG,807.0,315.0
2021,Itaoca - SP,5477.0,226.0
2021,Itaocara - RJ,4232.0,277.0
2021,Itapaci - GO,84554.0,12195.0
2021,Itapagipe - MG,200878.0,19817.0
2021,Itapajé - CE,3406.0,3655.0
2021,Itaparica - BA,88.0,10.0
2021,Itapebi - BA,675.0,127.0
2021,Itapecerica - MG,14253.0,1595.0
2021,Itapecuru Mirim - MA,4776.0,2609.0
2021,Itapejara d'Oeste - PR,222086.0,30125.0
2021,Itapema - SC,4230.0,342.0
2021,Itapemirim - ES,30302.0,7064.0
2021,Itaperuna - RJ,6212.0,79.0
2021,Itaperuçu - PR,37999.0,3645.0
2021,Itapetim - PE,3242.0,3689.0
2021,Itapetinga - BA,84.0,11.0
2021,Itapetininga - SP,527282.0,52791.0
2021,Itapeva - MG,8276.0,356.0
2021,Itapeva - SP,1664038.0,166567.0
2021,Itapicuru - BA,106627.0,23843.0
2021,Itapipoca - CE,18811.0,14092.0
2021,Itapira - SP,38190.0,4381.0
2021,Itapiranga - AM,9478.0,514.0
2021,Itapiranga - SC,17411.0,3020.0
2021,Itapirapuã - GO,33256.0,4720.0
2021,Itapirapuã Paulista - SP,1195.0,124.0
2021,Itapiratins - TO,191143.0,24317.0
2021,Itapissuma - PE,16440.0,1844.0
2021,Itapitanga - BA,81.0,31.0
2021,Itapiúna - CE,6193.0,5104.0
2021,Itaporanga - PB,1166.0,867.0
2021,Itaporanga - SP,145081.0,17661.0
2021,Itaporanga d'Ajuda - SE,4599.0,866.0
2021,Itapororoca - PB,91738.0,4795.0
2021,Itaporã - MS,1028467.0,145563.0
2021,Itaporã do Tocantins - TO,3512.0,106.0
2021,Itapoá - SC,2572.0,170.0
2021,Itapuca - RS,56379.0,6311.0
2021,Itapura - SP,106251.0,13425.0
2021,Itapuranga - GO,56169.0,8770.0
2021,Itapuã do Oeste - RO,24987.0,6484.0
2021,Itapuí - SP,66079.0,9153.0
2021,Itapé - BA,42.0,6.0
2021,Itaquara - BA,3220.0,224.0
2021,Itaqui - RS,1330028.0,125277.0
2021,Itaquiraí - MS,804032.0,120125.0
2021,Itaquitinga - PE,44332.0,5142.0
2021,Itarana - ES,8757.0,388.0
2021,Itarantim - BA,1266.0,189.0
2021,Itararé - SP,453231.0,49839.0
2021,Itarema - CE,16636.0,7363.0
2021,Itariri - SP,800.0,50.0
2021,Itarumã - GO,77340.0,17982.0
2021,Itati - RS,5395.0,272.0
2021,Itatiaiuçu - MG,2379.0,208.0
2021,Itatiba - SP,10718.0,1432.0
2021,Itatiba do Sul - RS,26951.0,3947.0
2021,Itatim - BA,392.0,296.0
2021,Itatinga - SP,36489.0,5192.0
2021,Itatira - CE,7024.0,10207.0
2021,Itatuba - PB,827.0,1647.0
2021,Itaubal - AP,7406.0,2762.0
2021,Itaueira - PI,15426.0,9535.0
2021,Itauçu - GO,14685.0,1450.0
2021,Itaverava - MG,8244.0,767.0
2021,Itaí - SP,634682.0,66570.0
2021,Itaíba - PE,57.0,13.0
2021,Itaú - RN,2371.0,775.0
2021,Itaú de Minas - MG,22995.0,2050.0
2021,Itaúba - MT,592069.0,87341.0
2021,Itaúna - MG,3356.0,300.0
2021,Itaúna do Sul - PR,18659.0,3321.0
2021,Itinga - MG,1677.0,585.0
2021,Itinga do Maranhão - MA,244928.0,26712.0
2021,Itiquira - MT,2385858.0,285635.0
2021,Itirapina - SP,66013.0,8386.0
2021,Itirapuã - SP,9655.0,1260.0
2021,Itiruçu - BA,1731.0,208.0
2021,Itiúba - BA,26122.0,5658.0
2021,Itobi - SP,121386.0,6106.0
2021,Itororó - BA,110.0,22.0
2021,Itu - SP,17289.0,2375.0
2021,Ituaçu - BA,19213.0,1825.0
2021,Ituberá - BA,275.0,144.0
2021,Itueta - MG,1590.0,287.0
2021,Ituiutaba - MG,640700.0,81289.0
2021,Itumbiara - GO,712194.0,97152.0
2021,Itumirim - MG,15322.0,1449.0
2021,Itupeva - SP,19681.0,1839.0
2021,Itupiranga - PA,81963.0,7295.0
2021,Ituporanga - SC,378775.0,16145.0
2021,Iturama - MG,328569.0,39829.0
2021,Itutinga - MG,58348.0,7965.0
2021,Ituverava - SP,352714.0,58433.0
2021,Itá - SC,6251.0,1082.0
2021,Itápolis - SP,300281.0,57090.0
2021,Iuiu - BA,10853.0,4099.0
2021,Ivaiporã - PR,230177.0,32668.0
2021,Ivatuba - PR,110375.0,16270.0
2021,Ivaté - PR,94806.0,16333.0
2021,Ivaí - PR,283185.0,34761.0
2021,Ivinhema - MS,688472.0,79932.0
2021,Ivolândia - GO,23410.0,2540.0
2021,Ivorá - RS,58639.0,5714.0
2021,Ivoti - RS,2984.0,271.0
2021,Içara - SC,134281.0,9545.0
2021,Iúna - ES,7578.0,862.0
2021,Jaboatão dos Guararapes - PE,86646.0,7358.0
2021,Jaborandi - BA,1614931.0,147939.0
2021,Jaborandi - SP,164426.0,22092.0
2021,Jaborá - SC,20997.0,2598.0
2021,Jaboti - PR,65794.0,8411.0
2021,Jaboticaba - RS,72369.0,11053.0
2021,Jaboticabal - SP,763690.0,70815.0
2021,Jaboticatubas - MG,4725.0,519.0
2021,Jacaraci - BA,2350.0,1987.0
2021,Jacaraú - PB,25540.0,3009.0
2021,Jacareacanga - PA,18863.0,2914.0
2021,Jacarezinho - PR,244217.0,30054.0
2021,Jacareí - SP,1123.0,19.0
2021,Jacaré dos Homens - AL,360.0,164.0
2021,Jaci - SP,63090.0,7791.0
2021,Jaciara - MT,719429.0,73565.0
2021,Jacinto - MG,546.0,215.0
2021,Jacinto Machado - SC,136131.0,9315.0
2021,Jacobina - BA,8391.0,4256.0
2021,Jacobina do Piauí - PI,2132.0,1119.0
2021,Jacuizinho - RS,220302.0,26725.0
2021,Jacundá - PA,614.0,37.0
2021,Jacupiranga - SP,397.0,76.0
2021,Jacutinga - MG,6802.0,792.0
2021,Jacutinga - RS,155164.0,17255.0
2021,Jacuí - MG,23215.0,2077.0
2021,Jacuípe - AL,9000.0,1583.0
2021,Jaguapitã - PR,190931.0,28387.0
2021,Jaguaquara - BA,7873.0,576.0
2021,Jaguarari - BA,2049.0,4840.0
2021,Jaguaraçu - MG,194.0,31.0
2021,Jaguaretama - CE,4148.0,2590.0
2021,Jaguari - RS,166316.0,16395.0
2021,Jaguariaíva - PR,346886.0,42768.0
2021,Jaguaribara - CE,3193.0,1132.0
2021,Jaguaribe - CE,6880.0,3192.0
2021,Jaguaripe - BA,7703.0,1171.0
2021,Jaguariúna - SP,32092.0,3004.0
2021,Jaguaruana - CE,8533.0,2996.0
2021,Jaguaruna - SC,80150.0,6403.0
2021,Jaguarão - RS,647370.0,67294.0
2021,Jaguaré - ES,1709.0,120.0
2021,Jaicós - PI,2027.0,2472.0
2021,Jales - SP,70920.0,5813.0
2021,Jambeiro - SP,363.0,74.0
2021,Jampruca - MG,1101.0,222.0
2021,Janaúba - MG,2984.0,821.0
2021,Jandaia - GO,239536.0,24855.0
2021,Jandaia do Sul - PR,66993.0,9661.0
2021,Jandaíra - BA,882.0,271.0
2021,Jandaíra - RN,13108.0,722.0
2021,Janduís - RN,180.0,175.0
2021,Jangada - MT,23262.0,3331.0
2021,Janiópolis - PR,239704.0,36432.0
2021,Januária - MG,17225.0,3630.0
2021,Januário Cicco - RN,7873.0,1162.0
2021,Japaratinga - AL,5835.0,477.0
2021,Japaratuba - SE,37572.0,7321.0
2021,Japaraíba - MG,42273.0,4774.0
2021,Japeri - RJ,5798.0,251.0
2021,Japira - PR,73323.0,10562.0
2021,Japoatã - SE,34408.0,6072.0
2021,Japonvar - MG,2930.0,725.0
2021,Japorã - MS,56141.0,7087.0
2021,Japurá - AM,4003.0,313.0
2021,Japurá - PR,95945.0,21073.0
2021,Jaqueira - PE,4161.0,660.0
2021,Jaquirana - RS,8330.0,955.0
2021,Jaraguari - MS,329720.0,40869.0
2021,Jaraguá - GO,70008.0,10106.0
2021,Jaraguá do Sul - SC,16364.0,1230.0
2021,Jaramataia - AL,1654.0,410.0
2021,Jardim - CE,10958.0,3145.0
2021,Jardim - MS,202812.0,28416.0
2021,Jardim Alegre - PR,142049.0,21153.0
2021,Jardim Olinda - PR,41121.0,5653.0
2021,Jardim de Angicos - RN,86.0,20.0
2021,Jardim de Piranhas - RN,68.0,45.0
2021,Jardim do Mulato - PI,1633.0,844.0
2021,Jardim do Seridó - RN,419.0,248.0
2021,Jardinópolis - SC,7071.0,1057.0
2021,Jardinópolis - SP,316690.0,40507.0
2021,Jari - RS,549293.0,60291.0
2021,Jarinu - SP,1765.0,439.0
2021,Jaru - RO,26594.0,1001.0
2021,Jataizinho - PR,99145.0,17380.0
2021,Jataí - GO,4833030.0,546300.0
2021,Jataúba - PE,96.0,100.0
2021,Jateí - MS,424693.0,56887.0
2021,Jati - CE,8853.0,1955.0
2021,Jatobá - MA,7657.0,2621.0
2021,Jatobá - PE,293.0,168.0
2021,Jatobá do Piauí - PI,7079.0,1587.0
2021,Jaupaci - GO,26637.0,2865.0
2021,Jauru - MT,1669.0,181.0
2021,Jaçanã - RN,150.0,15.0
2021,Jaíba - MG,219427.0,12362.0
2021,Jaú - SP,359859.0,51174.0
2021,Jaú do Tocantins - TO,23245.0,2044.0
2021,Jeceaba - MG,1884.0,238.0
2021,Jenipapo de Minas - MG,713.0,290.0
2021,Jenipapo dos Vieiras - MA,2783.0,1332.0
2021,Jequeri - MG,10208.0,1604.0
2021,Jequitaí - MG,15626.0,1716.0
2021,Jequitibá - MG,11237.0,577.0
2021,Jequitinhonha - MG,2534.0,709.0
2021,Jequiá da Praia - AL,50630.0,9246.0
2021,Jequié - BA,15587.0,802.0
2021,Jeremoabo - BA,79316.0,22492.0
2021,Jericó - PB,380.0,383.0
2021,Jeriquara - SP,49385.0,5918.0
2021,Jerumenha - PI,595.0,381.0
2021,Jerônimo Monteiro - ES,185.0,40.0
2021,Jesuânia - MG,3392.0,390.0
2021,Jesuítas - PR,167837.0,28626.0
2021,Jesúpolis - GO,3558.0,670.0
2021,Ji-Paraná - RO,3746.0,229.0
2021,Jijoca de Jericoacoara - CE,4198.0,2162.0
2021,Jiquiriçá - BA,659.0,190.0
2021,Jitaúna - BA,2569.0,240.0
2021,Joanésia - MG,1431.0,299.0
2021,Joanópolis - SP,3508.0,257.0
2021,Joaquim Felício - MG,3113.0,482.0
2021,Joaquim Gomes - AL,31288.0,2070.0
2021,Joaquim Nabuco - PE,9299.0,1310.0
2021,Joaquim Pires - PI,2869.0,1878.0
2021,Joaquim Távora - PR,39986.0,5211.0
2021,Joaçaba - SC,30929.0,3732.0
2021,Joaíma - MG,1664.0,536.0
2021,Joca Claudino - PB,586.0,384.0
2021,Joca Marques - PI,1361.0,593.0
2021,Joinville - SC,48793.0,3680.0
2021,Jordânia - MG,907.0,317.0
2021,Jordão - AC,5991.0,1040.0
2021,Joselândia - MA,954.0,732.0
2021,Josenópolis - MG,758.0,348.0
2021,José Boiteux - SC,25976.0,1608.0
2021,José Bonifácio - SP,276576.0,43047.0
2021,José Gonçalves de Minas - MG,1571.0,432.0
2021,José Raydan - MG,2766.0,271.0
2021,José da Penha - RN,851.0,727.0
2021,José de Freitas - PI,45092.0,7523.0
2021,Joviânia - GO,269580.0,38067.0
2021,João Alfredo - PE,2291.0,759.0
2021,João Costa - PI,61.0,360.0
2021,João Câmara - RN,2234.0,210.0
2021,João Dias - RN,476.0,565.0
2021,João Dourado - BA,74741.0,3440.0
2021,João Lisboa - MA,3981.0,615.0
2021,João Monlevade - MG,56.0,8.0
2021,João Neiva - ES,528.0,82.0
2021,João Pessoa - PB,1187.0,83.0
2021,João Pinheiro - MG,432843.0,55597.0
2021,João Ramalho - SP,148898.0,25240.0
2021,Juara - MT,570280.0,83156.0
2021,Juarez Távora - PB,901.0,910.0
2021,Juarina - TO,7799.0,1139.0
2021,Juatuba - MG,209.0,26.0
2021,Juazeirinho - PB,457.0,519.0
2021,Juazeiro - BA,259788.0,20250.0
2021,Juazeiro do Norte - CE,2779.0,1344.0
2021,Juazeiro do Piauí - PI,1712.0,1491.0
2021,Jucati - PE,20311.0,5970.0
2021,Jucurutu - RN,416.0,93.0
2021,Jucuruçu - BA,4522.0,1093.0
2021,Jucás - CE,8144.0,5310.0
2021,Juiz de Fora - MG,1869.0,231.0
2021,Jumirim - SP,5869.0,660.0
2021,Junco do Maranhão - MA,399.0,307.0
2021,Junco do Seridó - PB,1608.0,1095.0
2021,Jundiaí - SP,2221.0,296.0
2021,Jundiaí do Sul - PR,117010.0,15018.0
2021,Jundiá - AL,14692.0,2416.0
2021,Jundiá - RN,4332.0,495.0
2021,Junqueiro - AL,74753.0,12673.0
2021,Junqueirópolis - SP,193168.0,25560.0
2021,Jupi - PE,41938.0,7843.0
2021,Jupiá - SC,18157.0,3373.0
2021,Juquiá - SP,726.0,82.0
2021,Juramento - MG,886.0,516.0
2021,Juranda - PR,440152.0,55731.0
2021,Jurema - PE,8374.0,2870.0
2021,Jurema - PI,671.0,1698.0
2021,Juripiranga - PB,33685.0,4050.0
2021,Juru - PB,2648.0,1702.0
2021,Juruaia - MG,10043.0,1000.0
2021,Juruena - MT,22257.0,2694.0
2021,Juruti - PA,110121.0,18219.0
2021,Juruá - AM,1277.0,109.0
2021,Juscimeira - MT,465844.0,50020.0
2021,Jussara - BA,12261.0,4167.0
2021,Jussara - GO,150327.0,15344.0
2021,Jussara - PR,122570.0,27159.0
2021,Jussari - BA,424.0,30.0
2021,Jussiape - BA,2445.0,474.0
2021,Jutaí - AM,10968.0,875.0
2021,Juti - MS,431216.0,53886.0
2021,Juvenília - MG,2989.0,540.0
2021,Juína - MT,188919.0,22956.0
2021,Jóia - RS,975504.0,122453.0
2021,Júlio Borges - PI,1997.0,1140.0
2021,Júlio Mesquita - SP,10776.0,910.0
2021,Júlio de Castilhos - RS,1056844.0,115133.0
2021,Kaloré - PR,144265.0,21775.0
2021,Lacerdópolis - SC,6080.0,1750.0
2021,Ladainha - MG,8449.0,2083.0
2021,Lafaiete Coutinho - BA,6311.0,460.0
2021,Lagamar - MG,83776.0,9016.0
2021,Lagarto - SE,48258.0,6060.0
2021,Lages - SC,185784.0,17150.0
2021,Lago Verde - MA,1082.0,588.0
2021,Lago da Pedra - MA,41815.0,7460.0
2021,Lago do Junco - MA,1145.0,859.0
2021,Lago dos Rodrigues - MA,1920.0,892.0
2021,Lagoa - PB,198.0,144.0
2021,Lagoa Alegre - PI,2098.0,890.0
2021,Lagoa Bonita do Sul - RS,48683.0,4285.0
2021,Lagoa Dourada - MG,154422.0,13663.0
2021,Lagoa Formosa - MG,176625.0,19167.0
2021,Lagoa Grande - MG,80838.0,7477.0
2021,Lagoa Grande - PE,44665.0,835.0
2021,Lagoa Grande do Maranhão - MA,3348.0,1249.0
2021,Lagoa Nova - RN,2902.0,2210.0
2021,Lagoa Real - BA,573.0,500.0
2021,Lagoa Salgada - RN,2361.0,547.0
2021,Lagoa Santa - GO,206.0,20.0
2021,Lagoa Santa - MG,616.0,33.0
2021,Lagoa Seca - PB,4256.0,1004.0
2021,Lagoa Vermelha - RS,569225.0,62687.0
2021,Lagoa d'Anta - RN,7519.0,947.0
2021,Lagoa da Canoa - AL,19370.0,3040.0
2021,Lagoa da Confusão - TO,1035549.0,119273.0
2021,Lagoa da Prata - MG,84204.0,9051.0
2021,Lagoa de Dentro - PB,16299.0,705.0
2021,Lagoa de Itaenga - PE,25691.0,2739.0
2021,Lagoa de Pedras - RN,2673.0,410.0
2021,Lagoa de São Francisco - PI,1475.0,1335.0
2021,Lagoa de Velhos - RN,184.0,77.0
2021,Lagoa do Barro do Piauí - PI,959.0,1463.0
2021,Lagoa do Carro - PE,5957.0,744.0
2021,Lagoa do Mato - MA,12783.0,2202.0
2021,Lagoa do Ouro - PE,1786.0,261.0
2021,Lagoa do Piauí - PI,1111.0,747.0
2021,Lagoa do Sítio - PI,3687.0,4119.0
2021,Lagoa do Tocantins - TO,22719.0,3064.0
2021,Lagoa dos Gatos - PE,5197.0,887.0
2021,Lagoa dos Patos - MG,1262.0,634.0
2021,Lagoa dos Três Cantos - RS,127664.0,13251.0
2021,Lagoinha - SP,1987.0,181.0
2021,Lagoinha do Piauí - PI,620.0,417.0
2021,Lagoão - RS,119743.0,16602.0
2021,Laguna - SC,10630.0,1228.0
2021,Laguna Carapã - MS,1453968.0,187867.0
2021,Laje - BA,24677.0,4047.0
2021,Laje do Muriaé - RJ,163.0,4.0
2021,Lajeado - RS,13056.0,1380.0
2021,Lajeado - TO,2188.0,360.0
2021,Lajeado Grande - SC,23046.0,4402.0
2021,Lajeado Novo - MA,6806.0,1001.0
2021,Lajeado do Bugre - RS,49892.0,7061.0
2021,Lajedinho - BA,391.0,168.0
2021,Lajedo - PE,8992.0,1795.0
2021,Lajedo do Tabocal - BA,3996.0,300.0
2021,Lajedão - BA,64204.0,7052.0
2021,Lajes - RN,88.0,40.0
2021,Lajinha - MG,4648.0,957.0
2021,Lamarão - BA,3048.0,1593.0
2021,Lambari - MG,3309.0,517.0
2021,Lambari D'Oeste - MT,79071.0,12338.0
2021,Lamim - MG,3368.0,510.0
2021,Landri Sales - PI,83697.0,9935.0
2021,Lapa - PR,844918.0,77589.0
2021,Lapão - BA,44428.0,5097.0
2021,Laranja da Terra - ES,11797.0,294.0
2021,Laranjal - MG,476.0,57.0
2021,Laranjal - PR,33132.0,4952.0
2021,Laranjal Paulista - SP,39524.0,4764.0
2021,Laranjal do Jari - AP,7293.0,1208.0
2021,Laranjeiras - SE,38636.0,6957.0
2021,Laranjeiras do Sul - PR,254293.0,31367.0
2021,Lassance - MG,11005.0,1975.0
2021,Lastro - PB,494.0,338.0
2021,Laurentino - SC,7318.0,492.0
2021,Lauro Müller - SC,6689.0,433.0
2021,Lauro de Freitas - BA,43.0,7.0
2021,Lavandeira - TO,1569.0,145.0
2021,Lavras - MG,51355.0,5094.0
2021,Lavras da Mangabeira - CE,7552.0,3708.0
2021,Lavras do Sul - RS,387495.0,48493.0
2021,Lavrinhas - SP,708.0,56.0
2021,Lavínia - SP,186693.0,24204.0
2021,Leandro Ferreira - MG,951.0,143.0
2021,Lebon Régis - SC,167047.0,8760.0
2021,Leme - SP,255726.0,23030.0
2021,Leme do Prado - MG,498.0,134.0
2021,Lençóis - BA,5695.0,401.0
2021,Lençóis Paulista - SP,275031.0,43600.0
2021,Leoberto Leal - SC,65558.0,3119.0
2021,Leopoldina - MG,1463.0,179.0
2021,Leopoldo de Bulhões - GO,138807.0,15500.0
2021,Leópolis - PR,307128.0,43618.0
2021,Liberato Salzano - RS,96467.0,14276.0
2021,Liberdade - MG,1378.0,183.0
2021,Licínio de Almeida - BA,2726.0,1483.0
2021,Lidianópolis - PR,84183.0,11631.0
2021,Lima Campos - MA,1286.0,993.0
2021,Lima Duarte - MG,2954.0,398.0
2021,Limeira - SP,127986.0,12660.0
2021,Limeira do Oeste - MG,279844.0,35280.0
2021,Limoeiro - PE,6198.0,1778.0
