ano,municipio,produto,2020,2021,2022
0,Monte Formoso - MG,Valor da produção,398.0,672.0,890.0
0,Monte Formoso - MG,Área colhida,162.0,260.0,190.0
0,Monte Horebe - PB,Valor da produção,897.0,1282.0,1724.0
0,Monte Horebe - PB,Área colhida,591.0,651.0,631.0
0,Monte Mor - SP,Valor da produção,49673.0,98002.0,114209.0
0,Monte Mor - SP,Área colhida,8805.0,7622.0,8312.0
0,Monte Negro - RO,Valor da produção,9048.0,11941.0,25560.0
0,Monte Negro - RO,Área colhida,553.0,598.0,573.0
0,Monte Santo - BA,Valor da produção,56697.0,45991.0,42436.0
0,Monte Santo - BA,Área colhida,18255.0,18205.0,18189.0
0,Monte Santo de Minas - MG,Valor da produção,16641.0,26706.0,32454.0
0,Monte Santo de Minas - MG,Área colhida,2510.0,2393.0,2580.0
0,Monte Santo do Tocantins - TO,Valor da produção,12562.0,27965.0,30337.0
0,Monte Santo do Tocantins - TO,Área colhida,1803.0,2993.0,2817.0
0,Monte Sião - MG,Valor da produção,1582.0,4814.0,7034.0
0,Monte Sião - MG,Área colhida,348.0,544.0,666.0
0,Monte das Gameleiras - RN,Valor da produção,980.0,280.0,220.0
0,Monte das Gameleiras - RN,Área colhida,883.0,185.0,89.0
0,Monte do Carmo - TO,Valor da produção,148684.0,300659.0,369432.0
0,Monte do Carmo - TO,Área colhida,49155.0,50830.0,51703.0
0,Monteiro - PB,Valor da produção,5189.0,3340.0,4248.0
0,Monteiro - PB,Área colhida,4071.0,2073.0,1922.0
0,Monteiro Lobato - SP,Valor da produção,,93.0,144.0
0,Monteiro Lobato - SP,Área colhida,,15.0,15.0
0,Monteirópolis - AL,Valor da produção,312.0,580.0,1022.0
0,Monteirópolis - AL,Área colhida,99.0,230.0,153.0
0,Montenegro - RS,Valor da produção,15049.0,24300.0,29384.0
0,Montenegro - RS,Área colhida,1702.0,1699.0,1753.0
0,Montes Altos - MA,Valor da produção,1337.0,1412.0,1458.0
0,Montes Altos - MA,Área colhida,568.0,485.0,476.0
0,Montes Claros - MG,Valor da produção,7369.0,7116.0,9024.0
0,Montes Claros - MG,Área colhida,2294.0,1496.0,1841.0
0,Montes Claros de Goiás - GO,Valor da produção,231251.0,322389.0,568395.0
0,Montes Claros de Goiás - GO,Área colhida,50960.0,50360.0,58360.0
0,Montezuma - MG,Valor da produção,2041.0,3231.0,4413.0
0,Montezuma - MG,Área colhida,932.0,1039.0,1229.0
0,Montividiu - GO,Valor da produção,1114147.0,2366251.0,2619456.0
0,Montividiu - GO,Área colhida,268900.0,270920.0,270060.0
0,Montividiu do Norte - GO,Valor da produção,13723.0,29486.0,36019.0
0,Montividiu do Norte - GO,Área colhida,3931.0,4145.0,4145.0
0,Monção - MA,Valor da produção,1531.0,1616.0,3097.0
0,Monção - MA,Área colhida,1085.0,941.0,896.0
0,Monções - SP,Valor da produção,13722.0,15962.0,24363.0
0,Monções - SP,Área colhida,2465.0,2350.0,2940.0
0,Morada Nova - CE,Valor da produção,26587.0,19111.0,12700.0
0,Morada Nova - CE,Área colhida,10430.0,11000.0,6963.0
0,Morada Nova de Minas - MG,Valor da produção,41961.0,141403.0,156253.0
0,Morada Nova de Minas - MG,Área colhida,6600.0,10720.0,12017.0
0,Moraújo - CE,Valor da produção,785.0,1546.0,1363.0
0,Moraújo - CE,Área colhida,1522.0,1425.0,1489.0
0,Moreilândia - PE,Valor da produção,4091.0,3351.0,2420.0
0,Moreilândia - PE,Área colhida,1866.0,1558.0,1620.0
0,Moreira Sales - PR,Valor da produção,132801.0,158565.0,101123.0
0,Moreira Sales - PR,Área colhida,26628.0,24241.0,23717.0
0,Moreno - PE,Valor da produção,46500.0,73205.0,70505.0
0,Moreno - PE,Área colhida,6050.0,6265.0,6245.0
0,Mormaço - RS,Valor da produção,13381.0,90216.0,33408.0
0,Mormaço - RS,Área colhida,12715.0,12715.0,13088.0
0,Morpará - BA,Valor da produção,149.0,681.0,579.0
0,Morpará - BA,Área colhida,129.0,1247.0,835.0
0,Morretes - PR,Valor da produção,6584.0,7165.0,10133.0
0,Morretes - PR,Área colhida,579.0,587.0,576.0
0,Morrinhos - CE,Valor da produção,2307.0,4466.0,6818.0
0,Morrinhos - CE,Área colhida,3288.0,3159.0,3295.0
0,Morrinhos - GO,Valor da produção,462871.0,549527.0,763363.0
0,Morrinhos - GO,Área colhida,83194.0,66354.0,71755.0
0,Morrinhos do Sul - RS,Valor da produção,12897.0,20591.0,19044.0
0,Morrinhos do Sul - RS,Área colhida,1807.0,1805.0,1805.0
0,Morro Agudo - SP,Valor da produção,836754.0,688585.0,862397.0
0,Morro Agudo - SP,Área colhida,113520.0,113520.0,107322.0
0,Morro Agudo de Goiás - GO,Valor da produção,437.0,788.0,859.0
0,Morro Agudo de Goiás - GO,Área colhida,190.0,203.0,203.0
0,Morro Cabeça no Tempo - PI,Valor da produção,1323.0,1707.0,1899.0
0,Morro Cabeça no Tempo - PI,Área colhida,1029.0,1037.0,1141.0
0,Morro Grande - SC,Valor da produção,37796.0,54159.0,56940.0
0,Morro Grande - SC,Área colhida,3957.0,3957.0,4134.0
0,Morro Redondo - RS,Valor da produção,3487.0,21740.0,22676.0
0,Morro Redondo - RS,Área colhida,3119.0,2719.0,2718.0
0,Morro Reuter - RS,Valor da produção,3961.0,6897.0,9133.0
0,Morro Reuter - RS,Área colhida,618.0,618.0,674.0
0,Morro da Fumaça - SC,Valor da produção,7902.0,14841.0,12883.0
0,Morro da Fumaça - SC,Área colhida,1192.0,1244.0,1104.0
0,Morro da Garça - MG,Valor da produção,1499.0,4913.0,6016.0
0,Morro da Garça - MG,Área colhida,337.0,539.0,593.0
0,Morro do Chapéu - BA,Valor da produção,23921.0,29069.0,30623.0
0,Morro do Chapéu - BA,Área colhida,2708.0,2769.0,2518.0
0,Morro do Chapéu do Piauí - PI,Valor da produção,1265.0,1742.0,1472.0
0,Morro do Chapéu do Piauí - PI,Área colhida,1070.0,1084.0,1086.0
0,Morro do Pilar - MG,Valor da produção,1349.0,1035.0,985.0
0,Morro do Pilar - MG,Área colhida,176.0,130.0,123.0
0,Morros - MA,Valor da produção,2762.0,2446.0,2021.0
0,Morros - MA,Área colhida,867.0,829.0,753.0
0,Mortugaba - BA,Valor da produção,2169.0,3464.0,3343.0
0,Mortugaba - BA,Área colhida,1515.0,1659.0,1985.0
0,Morungaba - SP,Valor da produção,7076.0,12958.0,12911.0
0,Morungaba - SP,Área colhida,1139.0,1139.0,1139.0
0,Mossoró - RN,Valor da produção,267717.0,242807.0,301182.0
0,Mossoró - RN,Área colhida,15470.0,12730.0,12880.0
0,Mossâmedes - GO,Valor da produção,14769.0,19667.0,44384.0
0,Mossâmedes - GO,Área colhida,3190.0,3010.0,4210.0
0,Mostardas - RS,Valor da produção,288235.0,499361.0,425779.0
0,Mostardas - RS,Área colhida,38103.0,39239.0,41523.0
0,Motuca - SP,Valor da produção,76253.0,113137.0,142598.0
0,Motuca - SP,Área colhida,12492.0,12492.0,13016.0
0,Mozarlândia - GO,Valor da produção,6965.0,17082.0,34464.0
0,Mozarlândia - GO,Área colhida,1680.0,3030.0,3480.0
0,Muaná - PA,Valor da produção,208.0,561.0,403.0
0,Muaná - PA,Área colhida,50.0,50.0,30.0
0,Mucajaí - RR,Valor da produção,9203.0,35231.0,54868.0
0,Mucajaí - RR,Área colhida,1280.0,3570.0,5090.0
0,Mucambo - CE,Valor da produção,3355.0,4373.0,2532.0
0,Mucambo - CE,Área colhida,3504.0,3545.0,3663.0
0,Mucugê - BA,Valor da produção,703660.0,933291.0,790124.0
0,Mucugê - BA,Área colhida,7430.0,10829.0,8942.0
0,Mucuri - BA,Valor da produção,32056.0,66382.0,96061.0
0,Mucuri - BA,Área colhida,6589.0,6716.0,7802.0
0,Mucurici - ES,Valor da produção,6395.0,10519.0,13948.0
0,Mucurici - ES,Área colhida,1289.0,1403.0,1560.0
0,Muitos Capões - RS,Valor da produção,612247.0,969875.0,725920.0
0,Muitos Capões - RS,Área colhida,94621.0,96541.0,94618.0
0,Muliterno - RS,Valor da produção,30947.0,66901.0,31508.0
0,Muliterno - RS,Área colhida,5582.0,5582.0,5582.0
0,Mulungu - CE,Valor da produção,7898.0,9075.0,11688.0
0,Mulungu - CE,Área colhida,2300.0,2331.0,2262.0
0,Mulungu - PB,Valor da produção,2860.0,4192.0,4336.0
0,Mulungu - PB,Área colhida,1452.0,1925.0,2353.0
0,Mulungu do Morro - BA,Valor da produção,18455.0,9983.0,22516.0
0,Mulungu do Morro - BA,Área colhida,4770.0,3054.0,5267.0
0,Mundo Novo - BA,Valor da produção,5850.0,6671.0,7338.0
0,Mundo Novo - BA,Área colhida,2500.0,2441.0,2512.0
0,Mundo Novo - GO,Valor da produção,15961.0,30942.0,60856.0
0,Mundo Novo - GO,Área colhida,3500.0,4470.0,6020.0
0,Mundo Novo - MS,Valor da produção,49209.0,87708.0,39135.0
0,Mundo Novo - MS,Área colhida,13340.0,14777.0,14897.0
0,Munhoz - MG,Valor da produção,26732.0,32599.0,55844.0
0,Munhoz - MG,Área colhida,1355.0,1521.0,1792.0
0,Munhoz de Melo - PR,Valor da produção,66749.0,70008.0,98221.0
0,Munhoz de Melo - PR,Área colhida,13372.0,14438.0,12764.0
0,Muniz Ferreira - BA,Valor da produção,1411.0,1721.0,2110.0
0,Muniz Ferreira - BA,Área colhida,394.0,401.0,441.0
0,Muniz Freire - ES,Valor da produção,49438.0,42373.0,33569.0
0,Muniz Freire - ES,Área colhida,1245.0,1100.0,945.0
0,Muqui - ES,Valor da produção,717.0,1029.0,1641.0
0,Muqui - ES,Área colhida,395.0,395.0,395.0
0,Muquém do São Francisco - BA,Valor da produção,2150.0,17473.0,9734.0
0,Muquém do São Francisco - BA,Área colhida,6404.0,16693.0,7745.0
0,Muriaé - MG,Valor da produção,3691.0,5584.0,6081.0
0,Muriaé - MG,Área colhida,932.0,801.0,827.0
0,Muribeca - SE,Valor da produção,3096.0,2508.0,1946.0
0,Muribeca - SE,Área colhida,697.0,444.0,399.0
0,Murici - AL,Valor da produção,40208.0,70602.0,52546.0
0,Murici - AL,Área colhida,7350.0,9425.0,7175.0
0,Murici dos Portelas - PI,Valor da produção,2739.0,3921.0,3868.0
0,Murici dos Portelas - PI,Área colhida,1421.0,1438.0,1451.0
0,Muricilândia - TO,Valor da produção,2987.0,5572.0,6777.0
0,Muricilândia - TO,Área colhida,1013.0,1035.0,1022.0
0,Muritiba - BA,Valor da produção,2932.0,3100.0,3737.0
0,Muritiba - BA,Área colhida,748.0,755.0,790.0
0,Murutinga do Sul - SP,Valor da produção,28418.0,33917.0,35394.0
0,Murutinga do Sul - SP,Área colhida,4600.0,4600.0,4600.0
0,Mutum - MG,Valor da produção,5429.0,8528.0,7056.0
0,Mutum - MG,Área colhida,1311.0,1209.0,982.0
0,Mutunópolis - GO,Valor da produção,4517.0,8619.0,11621.0
0,Mutunópolis - GO,Área colhida,1549.0,1575.0,1579.0
0,Mutuípe - BA,Valor da produção,226.0,344.0,365.0
0,Mutuípe - BA,Área colhida,147.0,199.0,172.0
0,Muzambinho - MG,Valor da produção,7079.0,11082.0,12906.0
0,Muzambinho - MG,Área colhida,1321.0,1139.0,1366.0
0,Muçum - RS,Valor da produção,8553.0,17351.0,8856.0
0,Muçum - RS,Área colhida,1785.0,1866.0,1600.0
0,Mário Campos - MG,Valor da produção,804.0,860.0,656.0
0,Mário Campos - MG,Área colhida,25.0,27.0,19.0
0,Mâncio Lima - AC,Valor da produção,17484.0,20375.0,19233.0
0,Mâncio Lima - AC,Área colhida,3240.0,3075.0,2955.0
0,Mãe d'Água - PB,Valor da produção,822.0,842.0,1331.0
0,Mãe d'Água - PB,Área colhida,622.0,615.0,577.0
0,Mãe do Rio - PA,Valor da produção,5830.0,7508.0,12838.0
0,Mãe do Rio - PA,Área colhida,1510.0,1510.0,1510.0
0,Nacip Raydan - MG,Valor da produção,247.0,494.0,484.0
0,Nacip Raydan - MG,Área colhida,77.0,93.0,102.0
0,Nantes - SP,Valor da produção,102262.0,119797.0,128095.0
0,Nantes - SP,Área colhida,23716.0,23983.0,21971.0
0,Nanuque - MG,Valor da produção,6835.0,8884.0,9341.0
0,Nanuque - MG,Área colhida,1368.0,1613.0,1537.0
0,Naque - MG,Valor da produção,440.0,460.0,469.0
0,Naque - MG,Área colhida,125.0,78.0,82.0
0,Narandiba - SP,Valor da produção,174194.0,111133.0,117858.0
0,Narandiba - SP,Área colhida,28440.0,18558.0,18473.0
0,Natalândia - MG,Valor da produção,4944.0,13325.0,6989.0
0,Natalândia - MG,Área colhida,986.0,1236.0,764.0
0,Natividade - RJ,Valor da produção,670.0,1354.0,218.0
0,Natividade - RJ,Área colhida,20.0,27.0,24.0
0,Natividade - TO,Valor da produção,12618.0,31582.0,35244.0
0,Natividade - TO,Área colhida,3699.0,4262.0,4262.0
0,Natividade da Serra - SP,Valor da produção,240.0,1380.0,2783.0
0,Natividade da Serra - SP,Área colhida,40.0,115.0,122.0
0,Natuba - PB,Valor da produção,1485.0,596.0,1542.0
0,Natuba - PB,Área colhida,762.0,403.0,693.0
0,Natércia - MG,Valor da produção,764.0,1012.0,1329.0
0,Natércia - MG,Área colhida,161.0,162.0,182.0
0,Navegantes - SC,Valor da produção,6644.0,9547.0,8915.0
0,Navegantes - SC,Área colhida,890.0,890.0,890.0
0,Naviraí - MS,Valor da produção,764918.0,1242037.0,829387.0
0,Naviraí - MS,Área colhida,182131.0,193798.0,209235.0
0,Nazareno - MG,Valor da produção,25006.0,34898.0,45010.0
0,Nazareno - MG,Área colhida,4000.0,3200.0,4677.0
0,Nazarezinho - PB,Valor da produção,1532.0,1753.0,1536.0
0,Nazarezinho - PB,Área colhida,588.0,593.0,598.0
0,Nazaré - BA,Valor da produção,3434.0,4112.0,4190.0
0,Nazaré - BA,Área colhida,668.0,661.0,618.0
0,Nazaré - TO,Valor da produção,4302.0,4318.0,4308.0
0,Nazaré - TO,Área colhida,335.0,335.0,335.0
0,Nazaré Paulista - SP,Valor da produção,1804.0,2527.0,2700.0
0,Nazaré Paulista - SP,Área colhida,455.0,405.0,405.0
0,Nazaré da Mata - PE,Valor da produção,25886.0,35683.0,36589.0
0,Nazaré da Mata - PE,Área colhida,4113.0,4113.0,4110.0
0,Nazaré do Piauí - PI,Valor da produção,513.0,566.0,491.0
0,Nazaré do Piauí - PI,Área colhida,427.0,438.0,424.0
0,Nazária - PI,Valor da produção,978.0,762.0,1143.0
0,Nazária - PI,Área colhida,513.0,513.0,513.0
0,Nazário - GO,Valor da produção,6967.0,20192.0,22525.0
0,Nazário - GO,Área colhida,1975.0,2840.0,3015.0
0,Nepomuceno - MG,Valor da produção,26017.0,41655.0,42225.0
0,Nepomuceno - MG,Área colhida,4326.0,4376.0,3953.0
0,Nerópolis - GO,Valor da produção,7045.0,4932.0,6337.0
0,Nerópolis - GO,Área colhida,968.0,398.0,470.0
0,Neves Paulista - SP,Valor da produção,54699.0,73795.0,106089.0
0,Neves Paulista - SP,Área colhida,9508.0,8758.0,9212.0
0,Neópolis - SE,Valor da produção,21811.0,33200.0,22914.0
0,Neópolis - SE,Área colhida,4081.0,4097.0,3543.0
0,Nhamundá - AM,Valor da produção,9323.0,8043.0,7537.0
0,Nhamundá - AM,Área colhida,791.0,639.0,502.0
0,Nhandeara - SP,Valor da produção,69400.0,102536.0,131689.0
0,Nhandeara - SP,Área colhida,11805.0,13308.0,13654.0
0,Nicolau Vergueiro - RS,Valor da produção,28870.0,94784.0,58847.0
0,Nicolau Vergueiro - RS,Área colhida,11787.0,11787.0,12587.0
0,Nilo Peçanha - BA,Valor da produção,142.0,164.0,160.0
0,Nilo Peçanha - BA,Área colhida,83.0,83.0,166.0
0,Nina Rodrigues - MA,Valor da produção,675.0,909.0,1064.0
0,Nina Rodrigues - MA,Área colhida,490.0,498.0,505.0
0,Ninheira - MG,Valor da produção,777.0,1983.0,2826.0
0,Ninheira - MG,Área colhida,385.0,715.0,950.0
0,Nioaque - MS,Valor da produção,37720.0,82103.0,112058.0
0,Nioaque - MS,Área colhida,11645.0,14051.0,22113.0
0,Nipoã - SP,Valor da produção,27443.0,42548.0,53333.0
0,Nipoã - SP,Área colhida,5488.0,5729.0,5752.0
0,Niquelândia - GO,Valor da produção,321661.0,506249.0,573047.0
0,Niquelândia - GO,Área colhida,66629.0,68471.0,73673.0
0,Niterói - RJ,Valor da produção,,93.0,
0,Niterói - RJ,Área colhida,,4.0,
0,Nobres - MT,Valor da produção,258441.0,470884.0,659460.0
0,Nobres - MT,Área colhida,69964.0,70253.0,80100.0
0,Nonoai - RS,Valor da produção,93585.0,174007.0,124602.0
0,Nonoai - RS,Área colhida,21817.0,23734.0,25014.0
0,Nordestina - BA,Valor da produção,4572.0,526.0,255.0
0,Nordestina - BA,Área colhida,2530.0,1330.0,505.0
0,Normandia - RR,Valor da produção,48958.0,39714.0,36952.0
0,Normandia - RR,Área colhida,4320.0,3970.0,3120.0
0,Nortelândia - MT,Valor da produção,208453.0,416978.0,456787.0
0,Nortelândia - MT,Área colhida,46265.0,52328.0,52692.0
0,Nossa Senhora Aparecida - SE,Valor da produção,26584.0,16978.0,20465.0
0,Nossa Senhora Aparecida - SE,Área colhida,4250.0,4150.0,4250.0
0,Nossa Senhora da Glória - SE,Valor da produção,52368.0,54863.0,35831.0
0,Nossa Senhora da Glória - SE,Área colhida,9100.0,10280.0,10100.0
0,Nossa Senhora das Dores - SE,Valor da produção,32950.0,48020.0,29099.0
0,Nossa Senhora das Dores - SE,Área colhida,5332.0,6212.0,6422.0
0,Nossa Senhora das Graças - PR,Valor da produção,60608.0,74773.0,88590.0
0,Nossa Senhora das Graças - PR,Área colhida,10708.0,10586.0,11513.0
0,Nossa Senhora de Lourdes - SE,Valor da produção,3236.0,8971.0,2077.0
0,Nossa Senhora de Lourdes - SE,Área colhida,607.0,1057.0,907.0
0,Nossa Senhora de Nazaré - PI,Valor da produção,802.0,1367.0,956.0
0,Nossa Senhora de Nazaré - PI,Área colhida,783.0,721.0,721.0
0,Nossa Senhora do Livramento - MT,Valor da produção,6394.0,24995.0,73318.0
0,Nossa Senhora do Livramento - MT,Área colhida,1582.0,3764.0,8497.0
0,Nossa Senhora do Socorro - SE,Valor da produção,2456.0,2029.0,2467.0
0,Nossa Senhora do Socorro - SE,Área colhida,512.0,405.0,432.0
0,Nossa Senhora dos Remédios - PI,Valor da produção,1320.0,1388.0,1317.0
0,Nossa Senhora dos Remédios - PI,Área colhida,1036.0,1002.0,973.0
0,Nova Aliança - SP,Valor da produção,53753.0,82147.0,114537.0
0,Nova Aliança - SP,Área colhida,9313.0,9760.0,10540.0
0,Nova Aliança do Ivaí - PR,Valor da produção,27333.0,27624.0,30676.0
0,Nova Aliança do Ivaí - PR,Área colhida,4785.0,5344.0,3955.0
0,Nova Alvorada - RS,Valor da produção,26510.0,64760.0,37166.0
0,Nova Alvorada - RS,Área colhida,6933.0,7233.0,7598.0
0,Nova Alvorada do Sul - MS,Valor da produção,868832.0,1183793.0,1625433.0
0,Nova Alvorada do Sul - MS,Área colhida,159112.0,169999.0,179142.0
0,Nova América - GO,Valor da produção,3603.0,5740.0,9427.0
0,Nova América - GO,Área colhida,780.0,885.0,885.0
0,Nova América da Colina - PR,Valor da produção,61129.0,83552.0,77783.0
0,Nova América da Colina - PR,Área colhida,12982.0,11671.0,11443.0
0,Nova Andradina - MS,Valor da produção,578269.0,872345.0,745317.0
0,Nova Andradina - MS,Área colhida,99171.0,107760.0,124914.0
0,Nova Araçá - RS,Valor da produção,5290.0,23132.0,11829.0
0,Nova Araçá - RS,Área colhida,2107.0,2186.0,2383.0
0,Nova Aurora - GO,Valor da produção,2576.0,4238.0,4849.0
0,Nova Aurora - GO,Área colhida,410.0,557.0,532.0
0,Nova Aurora - PR,Valor da produção,284969.0,422090.0,354629.0
0,Nova Aurora - PR,Área colhida,66820.0,66129.0,68164.0
0,Nova Bandeirantes - MT,Valor da produção,3030.0,9432.0,56984.0
0,Nova Bandeirantes - MT,Área colhida,638.0,1488.0,6863.0
0,Nova Bassano - RS,Valor da produção,29374.0,78612.0,45199.0
0,Nova Bassano - RS,Área colhida,6811.0,6859.0,6021.0
0,Nova Belém - MG,Valor da produção,375.0,539.0,567.0
0,Nova Belém - MG,Área colhida,101.0,116.0,116.0
0,Nova Boa Vista - RS,Valor da produção,26300.0,41199.0,36847.0
0,Nova Boa Vista - RS,Área colhida,6640.0,6433.0,6553.0
0,Nova Brasilândia - MT,Valor da produção,38249.0,64742.0,133691.0
0,Nova Brasilândia - MT,Área colhida,10336.0,9336.0,14260.0
0,Nova Brasilândia D'Oeste - RO,Valor da produção,10377.0,19339.0,35159.0
0,Nova Brasilândia D'Oeste - RO,Área colhida,1230.0,2369.0,3578.0
0,Nova Bréscia - RS,Valor da produção,1135.0,2436.0,2045.0
0,Nova Bréscia - RS,Área colhida,308.0,307.0,358.0
0,Nova Campina - SP,Valor da produção,9000.0,16913.0,47221.0
0,Nova Campina - SP,Área colhida,476.0,523.0,1229.0
0,Nova Canaã - BA,Valor da produção,1853.0,2034.0,2296.0
0,Nova Canaã - BA,Área colhida,733.0,748.0,795.0
0,Nova Canaã Paulista - SP,Valor da produção,9975.0,12123.0,16209.0
0,Nova Canaã Paulista - SP,Área colhida,1660.0,1578.0,1708.0
0,Nova Canaã do Norte - MT,Valor da produção,293777.0,598809.0,897932.0
0,Nova Canaã do Norte - MT,Área colhida,71790.0,74859.0,90951.0
0,Nova Candelária - RS,Valor da produção,18614.0,33459.0,20305.0
0,Nova Candelária - RS,Área colhida,4648.0,4929.0,5068.0
0,Nova Cantu - PR,Valor da produção,235436.0,369798.0,319291.0
0,Nova Cantu - PR,Área colhida,40691.0,44307.0,48705.0
0,Nova Castilho - SP,Valor da produção,22951.0,58478.0,74985.0
0,Nova Castilho - SP,Área colhida,5040.0,8390.0,8950.0
0,Nova Colinas - MA,Valor da produção,23627.0,33667.0,41748.0
0,Nova Colinas - MA,Área colhida,4123.0,4211.0,4374.0
0,Nova Crixás - GO,Valor da produção,102016.0,173168.0,352383.0
0,Nova Crixás - GO,Área colhida,19652.0,23150.0,34680.0
0,Nova Cruz - RN,Valor da produção,4094.0,4070.0,7075.0
0,Nova Cruz - RN,Área colhida,785.0,652.0,930.0
0,Nova Era - MG,Valor da produção,647.0,809.0,754.0
0,Nova Era - MG,Área colhida,168.0,118.0,110.0
0,Nova Erechim - SC,Valor da produção,8131.0,10836.0,16873.0
0,Nova Erechim - SC,Área colhida,1605.0,1675.0,1773.0
0,Nova Esperança - PR,Valor da produção,96932.0,89975.0,135118.0
0,Nova Esperança - PR,Área colhida,16404.0,17527.0,20802.0
0,Nova Esperança do Piriá - PA,Valor da produção,34501.0,69212.0,37514.0
0,Nova Esperança do Piriá - PA,Área colhida,8873.0,8873.0,9405.0
0,Nova Esperança do Sudoeste - PR,Valor da produção,16834.0,31731.0,19789.0
0,Nova Esperança do Sudoeste - PR,Área colhida,3109.0,3471.0,4673.0
0,Nova Esperança do Sul - RS,Valor da produção,13314.0,47050.0,11690.0
0,Nova Esperança do Sul - RS,Área colhida,5115.0,5151.0,5434.0
0,Nova Europa - SP,Valor da produção,54387.0,78487.0,95387.0
0,Nova Europa - SP,Área colhida,9350.0,9350.0,9370.0
0,Nova Floresta - PB,Valor da produção,859.0,60.0,803.0
0,Nova Floresta - PB,Área colhida,500.0,125.0,498.0
0,Nova Friburgo - RJ,Valor da produção,55143.0,60341.0,66404.0
0,Nova Friburgo - RJ,Área colhida,289.0,312.0,263.0
0,Nova Fátima - BA,Valor da produção,394.0,252.0,82.0
0,Nova Fátima - BA,Área colhida,649.0,648.0,697.0
0,Nova Fátima - PR,Valor da produção,161757.0,218309.0,238478.0
0,Nova Fátima - PR,Área colhida,33023.0,31735.0,31755.0
0,Nova Glória - GO,Valor da produção,58289.0,84293.0,153502.0
0,Nova Glória - GO,Área colhida,14350.0,15905.0,16285.0
0,Nova Granada - SP,Valor da produção,117123.0,150732.0,217640.0
0,Nova Granada - SP,Área colhida,19513.0,19603.0,20009.0
0,Nova Guarita - MT,Valor da produção,76721.0,152335.0,209971.0
0,Nova Guarita - MT,Área colhida,18355.0,19455.0,24185.0
0,Nova Guataporanga - SP,Valor da produção,4494.0,6437.0,8168.0
0,Nova Guataporanga - SP,Área colhida,980.0,1010.0,982.0
0,Nova Hartz - RS,Valor da produção,2204.0,1871.0,2089.0
0,Nova Hartz - RS,Área colhida,218.0,157.0,213.0
0,Nova Ibiá - BA,Valor da produção,287.0,339.0,311.0
0,Nova Ibiá - BA,Área colhida,81.0,81.0,72.0
0,Nova Iguaçu - RJ,Valor da produção,4383.0,6158.0,6194.0
0,Nova Iguaçu - RJ,Área colhida,256.0,275.0,247.0
0,Nova Iguaçu de Goiás - GO,Valor da produção,798.0,1311.0,1588.0
0,Nova Iguaçu de Goiás - GO,Área colhida,178.0,203.0,204.0
0,Nova Independência - SP,Valor da produção,64271.0,80337.0,78692.0
0,Nova Independência - SP,Área colhida,11513.0,11513.0,11513.0
0,Nova Iorque - MA,Valor da produção,7765.0,10937.0,7884.0
0,Nova Iorque - MA,Área colhida,2029.0,2314.0,1367.0
0,Nova Ipixuna - PA,Valor da produção,5433.0,6931.0,4313.0
0,Nova Ipixuna - PA,Área colhida,1031.0,934.0,934.0
0,Nova Itaberaba - SC,Valor da produção,11194.0,8654.0,17916.0
0,Nova Itaberaba - SC,Área colhida,1831.0,2060.0,2105.0
0,Nova Itarana - BA,Valor da produção,407.0,541.0,1116.0
0,Nova Itarana - BA,Área colhida,95.0,93.0,139.0
0,Nova Lacerda - MT,Valor da produção,132147.0,344720.0,433936.0
0,Nova Lacerda - MT,Área colhida,33815.0,42230.0,48661.0
0,Nova Laranjeiras - PR,Valor da produção,74665.0,131698.0,131849.0
0,Nova Laranjeiras - PR,Área colhida,15549.0,17234.0,17243.0
0,Nova Lima - MG,Valor da produção,32.0,53.0,193.0
0,Nova Lima - MG,Área colhida,6.0,5.0,13.0
0,Nova Londrina - PR,Valor da produção,46309.0,49341.0,49788.0
0,Nova Londrina - PR,Área colhida,6816.0,7528.0,7904.0
0,Nova Luzitânia - SP,Valor da produção,13797.0,14178.0,19644.0
0,Nova Luzitânia - SP,Área colhida,2460.0,2530.0,2937.0
0,Nova Mamoré - RO,Valor da produção,26875.0,38050.0,90256.0
0,Nova Mamoré - RO,Área colhida,5007.0,8165.0,12862.0
0,Nova Marilândia - MT,Valor da produção,96903.0,64226.0,74096.0
0,Nova Marilândia - MT,Área colhida,23033.0,7875.0,8452.0
0,Nova Maringá - MT,Valor da produção,1120988.0,2129605.0,2352532.0
0,Nova Maringá - MT,Área colhida,326752.0,309735.0,312410.0
0,Nova Monte Verde - MT,Valor da produção,21439.0,88646.0,214211.0
0,Nova Monte Verde - MT,Área colhida,5344.0,11071.0,23095.0
0,Nova Mutum - MT,Valor da produção,3218555.0,5312306.0,6327236.0
0,Nova Mutum - MT,Área colhida,717689.0,711323.0,741321.0
0,Nova Módica - MG,Valor da produção,166.0,213.0,245.0
0,Nova Módica - MG,Área colhida,60.0,46.0,46.0
0,Nova Nazaré - MT,Valor da produção,71565.0,157898.0,216563.0
0,Nova Nazaré - MT,Área colhida,19020.0,19620.0,25270.0
0,Nova Odessa - SP,Valor da produção,2835.0,4045.0,2407.0
0,Nova Odessa - SP,Área colhida,605.0,605.0,493.0
0,Nova Olinda - CE,Valor da produção,5665.0,4524.0,5346.0
0,Nova Olinda - CE,Área colhida,2963.0,2218.0,2369.0
0,Nova Olinda - PB,Valor da produção,782.0,408.0,600.0
0,Nova Olinda - PB,Área colhida,637.0,467.0,546.0
0,Nova Olinda - TO,Valor da produção,6776.0,3806.0,4373.0
