NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1006,Hectares,207,4215604,Santa Rosa de Lima - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215653,Santa Rosa do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,25914,4215653,Santa Rosa do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1554,4215653,Santa Rosa do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215679,Santa Terezinha - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,162918,4215679,Santa Terezinha - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,11136,4215679,Santa Terezinha - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215687,Santa Terezinha do Progresso - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6881,4215687,Santa Terezinha do Progresso - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,738,4215687,Santa Terezinha do Progresso - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215695,Santiago do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11120,4215695,Santiago do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1935,4215695,Santiago do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215703,Santo Amaro da Imperatriz - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7742,4215703,Santo Amaro da Imperatriz - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,211,4215703,Santo Amaro da Imperatriz - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215752,São Bernardino - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16051,4215752,São Bernardino - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2137,4215752,São Bernardino - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215802,São Bento do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14978,4215802,São Bento do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2345,4215802,São Bento do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4215901,São Bonifácio - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4260,4215901,São Bonifácio - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,314,4215901,São Bonifácio - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216008,São Carlos - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14321,4216008,São Carlos - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1960,4216008,São Carlos - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216057,São Cristóvão do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4090,4216057,São Cristóvão do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,527,4216057,São Cristóvão do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216107,São Domingos - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,163546,4216107,São Domingos - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,29918,4216107,São Domingos - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216206,São Francisco do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,546,4216206,São Francisco do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,60,4216206,São Francisco do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216255,São João do Oeste - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5285,4216255,São João do Oeste - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,914,4216255,São João do Oeste - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216305,São João Batista - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12826,4216305,São João Batista - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,640,4216305,São João Batista - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216354,São João do Itaperiú - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,25717,4216354,São João do Itaperiú - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1770,4216354,São João do Itaperiú - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216404,São João do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,90357,4216404,São João do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6169,4216404,São João do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216503,São Joaquim - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12906,4216503,São Joaquim - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,667,4216503,São Joaquim - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216602,São José - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,956,4216602,São José - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,65,4216602,São José - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216701,São José do Cedro - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,44220,4216701,São José do Cedro - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6735,4216701,São José do Cedro - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216800,São José do Cerrito - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,140761,4216800,São José do Cerrito - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,15303,4216800,São José do Cerrito - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4216909,São Lourenço do Oeste - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,42783,4216909,São Lourenço do Oeste - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7099,4216909,São Lourenço do Oeste - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217006,São Ludgero - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4517,4217006,São Ludgero - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,228,4217006,São Ludgero - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217105,São Martinho - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8136,4217105,São Martinho - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,645,4217105,São Martinho - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217154,São Miguel da Boa Vista - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6201,4217154,São Miguel da Boa Vista - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1120,4217154,São Miguel da Boa Vista - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217204,São Miguel do Oeste - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13071,4217204,São Miguel do Oeste - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2189,4217204,São Miguel do Oeste - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217253,São Pedro de Alcântara - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7676,4217253,São Pedro de Alcântara - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,234,4217253,São Pedro de Alcântara - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217303,Saudades - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36290,4217303,Saudades - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7533,4217303,Saudades - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217402,Schroeder - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3053,4217402,Schroeder - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,370,4217402,Schroeder - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217501,Seara - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16431,4217501,Seara - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2597,4217501,Seara - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217550,Serra Alta - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,26868,4217550,Serra Alta - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3040,4217550,Serra Alta - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217600,Siderópolis - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5851,4217600,Siderópolis - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,522,4217600,Siderópolis - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217709,Sombrio - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,60195,4217709,Sombrio - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4015,4217709,Sombrio - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217758,Sul Brasil - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9213,4217758,Sul Brasil - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1378,4217758,Sul Brasil - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217808,Taió - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,75166,4217808,Taió - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6130,4217808,Taió - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217907,Tangará - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,73461,4217907,Tangará - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9557,4217907,Tangará - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4217956,Tigrinhos - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18110,4217956,Tigrinhos - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2314,4217956,Tigrinhos - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218004,Tijucas - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,28319,4218004,Tijucas - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2190,4218004,Tijucas - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218103,Timbé do Sul - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,58951,4218103,Timbé do Sul - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3814,4218103,Timbé do Sul - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218202,Timbó - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5873,4218202,Timbó - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,625,4218202,Timbó - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218251,Timbó Grande - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13613,4218251,Timbó Grande - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1610,4218251,Timbó Grande - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218301,Três Barras - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,89484,4218301,Três Barras - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9970,4218301,Três Barras - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218350,Treviso - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,675,4218350,Treviso - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,64,4218350,Treviso - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218400,Treze de Maio - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,26979,4218400,Treze de Maio - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2658,4218400,Treze de Maio - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218509,Treze Tílias - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18097,4218509,Treze Tílias - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2320,4218509,Treze Tílias - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218608,Trombudo Central - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30339,4218608,Trombudo Central - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1608,4218608,Trombudo Central - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218707,Tubarão - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,70031,4218707,Tubarão - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5935,4218707,Tubarão - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218756,Tunápolis - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6691,4218756,Tunápolis - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1530,4218756,Tunápolis - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218806,Turvo - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,191593,4218806,Turvo - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,13809,4218806,Turvo - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218855,União do Oeste - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15093,4218855,União do Oeste - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3123,4218855,União do Oeste - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218905,Urubici - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33533,4218905,Urubici - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1220,4218905,Urubici - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4218954,Urupema - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4029,4218954,Urupema - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,162,4218954,Urupema - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219002,Urussanga - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31214,4219002,Urussanga - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1679,4219002,Urussanga - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219101,Vargeão - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,60180,4219101,Vargeão - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7060,4219101,Vargeão - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219150,Vargem - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31346,4219150,Vargem - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4936,4219150,Vargem - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219176,Vargem Bonita - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15422,4219176,Vargem Bonita - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2205,4219176,Vargem Bonita - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219200,Vidal Ramos - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,102627,4219200,Vidal Ramos - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6184,4219200,Vidal Ramos - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219309,Videira - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,70754,4219309,Videira - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7627,4219309,Videira - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219358,Vitor Meireles - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,51320,4219358,Vitor Meireles - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3872,4219358,Vitor Meireles - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219408,Witmarsum - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23763,4219408,Witmarsum - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1836,4219408,Witmarsum - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219507,Xanxerê - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,140794,4219507,Xanxerê - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,19334,4219507,Xanxerê - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219606,Xavantina - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5998,4219606,Xavantina - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1039,4219606,Xavantina - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219705,Xaxim - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,57835,4219705,Xaxim - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7513,4219705,Xaxim - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4219853,Zortéa - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,48332,4219853,Zortéa - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7930,4219853,Zortéa - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4220000,Balneário Rincão - SC,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1625,4220000,Balneário Rincão - SC,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,100,4220000,Balneário Rincão - SC,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300034,Aceguá - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,302628,4300034,Aceguá - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,35529,4300034,Aceguá - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300059,Água Santa - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,155896,4300059,Água Santa - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,19055,4300059,Água Santa - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300109,Agudo - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,297156,4300109,Agudo - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,19529,4300109,Agudo - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300208,Ajuricaba - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,269687,4300208,Ajuricaba - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,33503,4300208,Ajuricaba - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300307,Alecrim - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,35447,4300307,Alecrim - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4348,4300307,Alecrim - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300406,Alegrete - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1359855,4300406,Alegrete - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,123301,4300406,Alegrete - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300455,Alegria - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,77655,4300455,Alegria - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,12515,4300455,Alegria - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300471,Almirante Tamandaré do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,197336,4300471,Almirante Tamandaré do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,25644,4300471,Almirante Tamandaré do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300505,Alpestre - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,34024,4300505,Alpestre - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5441,4300505,Alpestre - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300554,Alto Alegre - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,70771,4300554,Alto Alegre - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,8500,4300554,Alto Alegre - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300570,Alto Feliz - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3106,4300570,Alto Feliz - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,226,4300570,Alto Feliz - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300604,Alvorada - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,544,4300604,Alvorada - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,47,4300604,Alvorada - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300638,Amaral Ferrador - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,73550,4300638,Amaral Ferrador - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6843,4300638,Amaral Ferrador - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300646,Ametista do Sul - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12152,4300646,Ametista do Sul - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2154,4300646,Ametista do Sul - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300661,André da Rocha - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,191032,4300661,André da Rocha - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,22605,4300661,André da Rocha - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300703,Anta Gorda - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,45185,4300703,Anta Gorda - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4590,4300703,Anta Gorda - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300802,Antônio Prado - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,27157,4300802,Antônio Prado - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1921,4300802,Antônio Prado - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300851,Arambaré - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,300110,4300851,Arambaré - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,21650,4300851,Arambaré - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300877,Araricá - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,559,4300877,Araricá - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,43,4300877,Araricá - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4300901,Aratiba - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22959,4300901,Aratiba - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4853,4300901,Aratiba - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301008,Arroio do Meio - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,25904,4301008,Arroio do Meio - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2844,4301008,Arroio do Meio - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301057,Arroio do Sal - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,562,4301057,Arroio do Sal - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,18,4301057,Arroio do Sal - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301073,Arroio do Padre - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,37257,4301073,Arroio do Padre - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2360,4301073,Arroio do Padre - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301107,Arroio dos Ratos - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,40223,4301107,Arroio dos Ratos - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5615,4301107,Arroio dos Ratos - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301206,Arroio do Tigre - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,230426,4301206,Arroio do Tigre - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,21945,4301206,Arroio do Tigre - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301305,Arroio Grande - RS,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,983356,4301305,Arroio Grande - RS,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,84281,4301305,Arroio Grande - RS,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4301404,Arvorezinha - RS,2021,2021,214,Quantidade produzida,0,Total
