NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,3203809,Muqui - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,717,3203809,Muqui - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,395,3203809,Muqui - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3203908,Nova Venécia - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1887,3203908,Nova Venécia - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,346,3203908,Nova Venécia - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204005,Pancas - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1061,3204005,Pancas - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,162,3204005,Pancas - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204054,Pedro Canário - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16189,3204054,Pedro Canário - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,4551,3204054,Pedro Canário - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204104,Pinheiros - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,28964,3204104,Pinheiros - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,7262,3204104,Pinheiros - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204203,Piúma - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,119,3204203,Piúma - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,19,3204203,Piúma - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204252,Ponto Belo - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1382,3204252,Ponto Belo - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,360,3204252,Ponto Belo - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204302,Presidente Kennedy - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33886,3204302,Presidente Kennedy - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1785,3204302,Presidente Kennedy - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204351,Rio Bananal - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2088,3204351,Rio Bananal - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,300,3204351,Rio Bananal - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204401,Rio Novo do Sul - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,589,3204401,Rio Novo do Sul - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,140,3204401,Rio Novo do Sul - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204500,Santa Leopoldina - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,21617,3204500,Santa Leopoldina - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,856,3204500,Santa Leopoldina - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204559,Santa Maria de Jetibá - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,96989,3204559,Santa Maria de Jetibá - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,4460,3204559,Santa Maria de Jetibá - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204609,Santa Teresa - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,21659,3204609,Santa Teresa - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,532,3204609,Santa Teresa - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204658,São Domingos do Norte - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,622,3204658,São Domingos do Norte - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,50,3204658,São Domingos do Norte - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204708,São Gabriel da Palha - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,470,3204708,São Gabriel da Palha - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,110,3204708,São Gabriel da Palha - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204807,São José do Calçado - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1208,3204807,São José do Calçado - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,320,3204807,São José do Calçado - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204906,São Mateus - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10377,3204906,São Mateus - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2485,3204906,São Mateus - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3204955,São Roque do Canaã - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8533,3204955,São Roque do Canaã - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,352,3204955,São Roque do Canaã - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205002,Serra - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,422,3205002,Serra - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,55,3205002,Serra - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205010,Sooretama - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5309,3205010,Sooretama - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,290,3205010,Sooretama - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205036,Vargem Alta - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4500,3205036,Vargem Alta - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,316,3205036,Vargem Alta - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205069,Venda Nova do Imigrante - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,19661,3205069,Venda Nova do Imigrante - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,376,3205069,Venda Nova do Imigrante - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205101,Viana - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2346,3205101,Viana - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,278,3205101,Viana - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205150,Vila Pavão - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,498,3205150,Vila Pavão - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,92,3205150,Vila Pavão - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205176,Vila Valério - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1580,3205176,Vila Valério - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,290,3205176,Vila Valério - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205200,Vila Velha - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,459,3205200,Vila Velha - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,121,3205200,Vila Velha - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3205309,Vitória - ES,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3205309,Vitória - ES,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3205309,Vitória - ES,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300100,Angra dos Reis - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1452,3300100,Angra dos Reis - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,106,3300100,Angra dos Reis - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300159,Aperibé - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,538,3300159,Aperibé - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,27,3300159,Aperibé - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300209,Araruama - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13182,3300209,Araruama - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,3517,3300209,Araruama - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300225,Areal - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,123,3300225,Areal - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,6,3300225,Areal - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300233,Armação dos Búzios - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,48,3300233,Armação dos Búzios - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2,3300233,Armação dos Búzios - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300308,Barra do Piraí - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,555,3300308,Barra do Piraí - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,62,3300308,Barra do Piraí - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300407,Barra Mansa - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,151,3300407,Barra Mansa - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,38,3300407,Barra Mansa - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300456,Belford Roxo - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3300456,Belford Roxo - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3300456,Belford Roxo - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300506,Bom Jardim - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,40191,3300506,Bom Jardim - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,685,3300506,Bom Jardim - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300605,Bom Jesus do Itabapoana - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3972,3300605,Bom Jesus do Itabapoana - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,106,3300605,Bom Jesus do Itabapoana - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300704,Cabo Frio - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9315,3300704,Cabo Frio - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2490,3300704,Cabo Frio - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300803,Cachoeiras de Macacu - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17384,3300803,Cachoeiras de Macacu - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1388,3300803,Cachoeiras de Macacu - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300902,Cambuci - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,38853,3300902,Cambuci - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,345,3300902,Cambuci - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300936,Carapebus - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,225,3300936,Carapebus - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,56,3300936,Carapebus - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3300951,Comendador Levy Gasparian - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,122,3300951,Comendador Levy Gasparian - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,6,3300951,Comendador Levy Gasparian - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301009,Campos dos Goytacazes - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,127191,3301009,Campos dos Goytacazes - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,31038,3301009,Campos dos Goytacazes - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301108,Cantagalo - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,625,3301108,Cantagalo - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,47,3301108,Cantagalo - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301157,Cardoso Moreira - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2361,3301157,Cardoso Moreira - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,160,3301157,Cardoso Moreira - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301207,Carmo - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1010,3301207,Carmo - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,24,3301207,Carmo - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301306,Casimiro de Abreu - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2035,3301306,Casimiro de Abreu - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,235,3301306,Casimiro de Abreu - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301405,Conceição de Macabu - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,505,3301405,Conceição de Macabu - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,63,3301405,Conceição de Macabu - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301504,Cordeiro - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2319,3301504,Cordeiro - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,95,3301504,Cordeiro - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301603,Duas Barras - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4788,3301603,Duas Barras - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,100,3301603,Duas Barras - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301702,Duque de Caxias - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9408,3301702,Duque de Caxias - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,353,3301702,Duque de Caxias - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301801,Engenheiro Paulo de Frontin - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,91,3301801,Engenheiro Paulo de Frontin - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,7,3301801,Engenheiro Paulo de Frontin - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301850,Guapimirim - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7294,3301850,Guapimirim - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,368,3301850,Guapimirim - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301876,Iguaba Grande - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,39,3301876,Iguaba Grande - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,4,3301876,Iguaba Grande - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3301900,Itaboraí - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,361,3301900,Itaboraí - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,23,3301900,Itaboraí - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302007,Itaguaí - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,953,3302007,Itaguaí - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,87,3302007,Itaguaí - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302056,Italva - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17498,3302056,Italva - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,508,3302056,Italva - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302106,Itaocara - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4155,3302106,Itaocara - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,387,3302106,Itaocara - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302205,Itaperuna - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7779,3302205,Itaperuna - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,99,3302205,Itaperuna - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302254,Itatiaia - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3302254,Itatiaia - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3302254,Itatiaia - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302270,Japeri - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6825,3302270,Japeri - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,404,3302270,Japeri - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302304,Laje do Muriaé - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,143,3302304,Laje do Muriaé - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,4,3302304,Laje do Muriaé - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302403,Macaé - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4232,3302403,Macaé - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,638,3302403,Macaé - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302452,Macuco - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,43,3302452,Macuco - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2,3302452,Macuco - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302502,Magé - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9602,3302502,Magé - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,529,3302502,Magé - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302601,Mangaratiba - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1981,3302601,Mangaratiba - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,104,3302601,Mangaratiba - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302700,Maricá - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,556,3302700,Maricá - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,35,3302700,Maricá - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302809,Mendes - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,80,3302809,Mendes - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,4,3302809,Mendes - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302858,Mesquita - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3302858,Mesquita - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3302858,Mesquita - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3302908,Miguel Pereira - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,880,3302908,Miguel Pereira - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,12,3302908,Miguel Pereira - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303005,Miracema - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5258,3303005,Miracema - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,45,3303005,Miracema - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303104,Natividade - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,670,3303104,Natividade - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,20,3303104,Natividade - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303302,Niterói - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3303302,Niterói - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3303302,Niterói - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303401,Nova Friburgo - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,55143,3303401,Nova Friburgo - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,289,3303401,Nova Friburgo - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303500,Nova Iguaçu - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4383,3303500,Nova Iguaçu - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,256,3303500,Nova Iguaçu - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303609,Paracambi - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,321,3303609,Paracambi - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,13,3303609,Paracambi - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303708,Paraíba do Sul - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18236,3303708,Paraíba do Sul - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,84,3303708,Paraíba do Sul - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303807,Paraty - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,858,3303807,Paraty - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,47,3303807,Paraty - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303856,Paty do Alferes - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23463,3303856,Paty do Alferes - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,190,3303856,Paty do Alferes - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303906,Petrópolis - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1761,3303906,Petrópolis - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,26,3303906,Petrópolis - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3303955,Pinheiral - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,93,3303955,Pinheiral - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,13,3303955,Pinheiral - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304003,Piraí - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,598,3304003,Piraí - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,34,3304003,Piraí - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304102,Porciúncula - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1164,3304102,Porciúncula - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,294,3304102,Porciúncula - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304110,Porto Real - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,731,3304110,Porto Real - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,31,3304110,Porto Real - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304128,Quatis - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1115,3304128,Quatis - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,43,3304128,Quatis - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304144,Queimados - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1739,3304144,Queimados - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,116,3304144,Queimados - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304151,Quissamã - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7637,3304151,Quissamã - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,810,3304151,Quissamã - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304201,Resende - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,163,3304201,Resende - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,12,3304201,Resende - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304300,Rio Bonito - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4346,3304300,Rio Bonito - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,316,3304300,Rio Bonito - RJ,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3304409,Rio Claro - RJ,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2165,3304409,Rio Claro - RJ,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,88,3304409,Rio Claro - RJ,2020,2020,216,Área colhida,0,Total
